"year","lea_code","lea_name","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2012,108,"Capital City PCS","MALE","grade 6","math","all",36,36,19,2,15,19,0
2012,108,"Capital City PCS","MALE","grade 6","read","all",36,36,17,0,19,17,0
2012,108,"Capital City PCS","MALE","grade 3","math","all",11,11,2,0,9,2,0
2012,108,"Capital City PCS","MALE","grade 3","read","all",11,11,3,2,6,3,0
2012,108,"Capital City PCS","MALE","grade 10","math","all",34,33,14,4,15,14,0
2012,108,"Capital City PCS","MALE","grade 10","read","all",34,33,14,3,16,12,2
2012,108,"Capital City PCS","FEMALE","all","math","all",183,183,102,6,75,77,25
2012,108,"Capital City PCS","FEMALE","all","read","all",183,183,107,11,65,76,31
2012,108,"Capital City PCS","FEMALE","grade 6","math","all",27,27,16,1,10,14,2
2012,108,"Capital City PCS","FEMALE","grade 6","read","all",27,27,9,3,15,9,0
2012,108,"Capital City PCS","FEMALE","grade 3","math","all",14,14,8,0,6,3,5
2012,108,"Capital City PCS","FEMALE","grade 3","read","all",14,14,10,0,4,9,1
2012,108,"Capital City PCS","FEMALE","grade 5","math","all",15,15,9,0,6,7,2
2012,108,"Capital City PCS","FEMALE","grade 5","read","all",15,15,13,0,2,8,5
2012,108,"Capital City PCS","FEMALE","grade 4","math","all",11,11,8,0,3,6,2
2012,108,"Capital City PCS","FEMALE","grade 4","read","all",11,11,8,0,3,6,2
2012,108,"Capital City PCS","FEMALE","grade 8","math","all",29,29,20,0,9,14,6
2012,108,"Capital City PCS","FEMALE","grade 8","read","all",29,29,20,1,8,9,11
2012,108,"Capital City PCS","FEMALE","grade 7","math","all",39,39,25,1,13,17,8
2012,108,"Capital City PCS","FEMALE","grade 7","read","all",39,39,24,1,14,14,10
2012,108,"Capital City PCS","FEMALE","grade 10","math","all",48,48,16,4,28,16,0
2012,108,"Capital City PCS","FEMALE","grade 10","read","all",48,48,23,6,19,21,2
2012,108,"Capital City PCS","AS7","all","math","all",17,17,12,0,5,7,5
2012,108,"Capital City PCS","AS7","all","read","all",17,17,12,1,4,8,4
2012,108,"Capital City PCS","BL7","all","math","all",100,99,46,5,48,33,13
2012,108,"Capital City PCS","BL7","all","read","all",100,99,55,4,40,45,10
2012,108,"Capital City PCS","BL7","grade 3","math","all",10,10,2,0,8,0,2
2012,108,"Capital City PCS","BL7","grade 3","read","all",10,10,6,0,4,6,0
2012,108,"Capital City PCS","BL7","grade 8","math","all",19,19,9,1,9,5,4
2012,108,"Capital City PCS","BL7","grade 8","read","all",19,19,11,1,7,8,3
2012,108,"Capital City PCS","BL7","grade 6","math","all",13,13,7,1,5,6,1
2012,108,"Capital City PCS","BL7","grade 6","read","all",13,13,4,0,9,4,0
2012,108,"Capital City PCS","BL7","grade 7","math","all",16,16,11,1,4,6,5
2012,108,"Capital City PCS","BL7","grade 7","read","all",16,16,11,1,4,7,4
2012,108,"Capital City PCS","BL7","grade 10","math","all",29,28,9,2,17,9,0
2012,108,"Capital City PCS","BL7","grade 10","read","all",29,28,12,2,14,11,1
2012,108,"Capital City PCS","HI7","all","math","all",170,170,83,13,74,79,4
2012,108,"Capital City PCS","HI7","all","read","all",170,169,78,15,76,67,11
2012,108,"Capital City PCS","HI7","grade 6","math","all",43,43,24,2,17,23,1
2012,108,"Capital City PCS","HI7","grade 6","read","all",43,43,20,2,21,20,0
2012,108,"Capital City PCS","HI7","grade 7","math","all",33,33,17,2,14,14,3
2012,108,"Capital City PCS","HI7","grade 7","read","all",33,32,14,1,17,9,5
2012,108,"Capital City PCS","HI7","grade 8","math","all",24,24,15,2,7,15,0
2012,108,"Capital City PCS","HI7","grade 8","read","all",24,24,16,3,5,13,3
2012,108,"Capital City PCS","HI7","grade 10","math","all",51,51,20,6,25,20,0
2012,108,"Capital City PCS","HI7","grade 10","read","all",51,51,23,7,21,20,3
2012,108,"Capital City PCS","MU7","all","math","all",10,10,8,0,2,7,1
2012,108,"Capital City PCS","MU7","all","read","all",10,10,8,0,2,8,0
2012,108,"Capital City PCS","WH7","all","math","all",38,38,32,0,6,15,17
2012,108,"Capital City PCS","WH7","all","read","all",38,38,36,0,2,15,21
2012,108,"Capital City PCS","SPED","all","math","all",64,63,12,6,45,9,3
2012,108,"Capital City PCS","SPED","all","read","all",64,63,19,10,34,16,3
2012,108,"Capital City PCS","SPED","grade 6","math","all",12,12,3,1,8,3,0
2012,108,"Capital City PCS","SPED","grade 6","read","all",12,12,2,1,9,2,0
2012,108,"Capital City PCS","SPED","grade 8","math","all",13,13,3,2,8,2,1
2012,108,"Capital City PCS","SPED","grade 8","read","all",13,13,4,3,6,3,1
2012,108,"Capital City PCS","SPED","grade 7","math","all",12,12,3,1,8,2,1
2012,108,"Capital City PCS","SPED","grade 7","read","all",12,12,4,0,8,3,1
2012,108,"Capital City PCS","SPED","grade 10","math","all",13,12,1,1,10,1,0
2012,108,"Capital City PCS","SPED","grade 10","read","all",13,12,1,4,7,1,0
2012,108,"Capital City PCS","LEP","all","math","all",95,95,32,12,51,28,4
2012,108,"Capital City PCS","LEP","all","read","all",95,94,23,15,56,21,2
2012,108,"Capital City PCS","LEP","grade 6","math","all",24,24,11,2,11,10,1
2012,108,"Capital City PCS","LEP","grade 6","read","all",24,24,7,3,14,7,0
2012,108,"Capital City PCS","LEP","grade 4","math","all",10,10,4,1,5,4,0
2012,108,"Capital City PCS","LEP","grade 4","read","all",10,10,4,0,6,4,0
2012,108,"Capital City PCS","LEP","grade 8","math","all",16,16,5,2,9,5,0
2012,108,"Capital City PCS","LEP","grade 8","read","all",16,16,6,3,7,6,0
2012,108,"Capital City PCS","LEP","grade 7","math","all",16,16,5,2,9,2,3
2012,108,"Capital City PCS","LEP","grade 7","read","all",16,15,5,1,9,3,2
2012,108,"Capital City PCS","LEP","grade 10","math","all",21,21,4,5,12,4,0
2012,108,"Capital City PCS","LEP","grade 10","read","all",21,21,0,7,14,0,0
2012,108,"Capital City PCS","Economy","all","math","all",221,221,107,14,100,93,14
2012,108,"Capital City PCS","Economy","all","read","all",221,220,106,16,98,94,12
2012,108,"Capital City PCS","Economy","grade 6","math","all",53,53,28,3,22,26,2
2012,108,"Capital City PCS","Economy","grade 6","read","all",53,53,22,3,28,22,0
2012,108,"Capital City PCS","Economy","grade 7","math","all",39,39,20,3,16,16,4
2012,108,"Capital City PCS","Economy","grade 7","read","all",39,38,18,2,18,13,5
2012,108,"Capital City PCS","Economy","grade 8","math","all",39,39,22,2,15,16,6
2012,108,"Capital City PCS","Economy","grade 8","read","all",39,39,23,3,13,20,3
2012,108,"Capital City PCS","Economy","grade 4","math","all",10,10,4,1,5,4,0
2012,108,"Capital City PCS","Economy","grade 4","read","all",10,10,4,0,6,4,0
2012,108,"Capital City PCS","Economy","grade 3","math","all",10,10,2,0,8,1,1
2012,108,"Capital City PCS","Economy","grade 3","read","all",10,10,3,1,6,3,0
2012,108,"Capital City PCS","Economy","grade 10","math","all",62,62,25,5,32,25,0
2012,108,"Capital City PCS","Economy","grade 10","read","all",62,62,31,7,24,28,3
2012,108,"Capital City PCS","Direct Cert","all","math","all",84,84,42,4,38,37,5
2012,108,"Capital City PCS","Direct Cert","all","read","all",84,84,36,8,40,30,6
2012,108,"Capital City PCS","Direct Cert","grade 8","math","all",13,13,7,0,6,5,2
2012,108,"Capital City PCS","Direct Cert","grade 8","read","all",13,13,8,2,3,7,1
2012,108,"Capital City PCS","Direct Cert","grade 6","math","all",20,20,10,0,10,9,1
2012,108,"Capital City PCS","Direct Cert","grade 6","read","all",20,20,6,1,13,6,0
2012,108,"Capital City PCS","Direct Cert","grade 7","math","all",16,16,8,2,6,6,2
2012,108,"Capital City PCS","Direct Cert","grade 7","read","all",16,16,7,1,8,4,3
2012,108,"Capital City PCS","Direct Cert","grade 10","math","all",25,25,11,1,13,11,0
2012,108,"Capital City PCS","Direct Cert","grade 10","read","all",25,25,11,4,10,9,2
2012,137,"Options PCS","All","all","math","all",153,142,10,65,67,10,0
2012,137,"Options PCS","All","all","read","all",153,142,8,50,84,8,0
2012,137,"Options PCS","All","grade 7","math","all",20,20,1,8,11,1,0
2012,137,"Options PCS","All","grade 7","read","all",20,20,0,7,13,0,0
2012,137,"Options PCS","All","grade 10","math","all",67,64,4,29,31,4,0
2012,137,"Options PCS","All","grade 10","read","all",67,64,4,24,36,4,0
2012,137,"Options PCS","All","grade 8","math","all",43,43,5,20,18,5,0
2012,137,"Options PCS","All","grade 8","read","all",43,43,4,13,26,4,0
2012,137,"Options PCS","All","grade 6","math","all",16,15,0,8,7,0,0
2012,137,"Options PCS","All","grade 6","read","all",16,15,0,6,9,0,0
2012,137,"Options PCS","MALE","all","math","all",86,81,8,37,36,8,0
2012,137,"Options PCS","MALE","all","read","all",86,81,5,31,45,5,0
2012,137,"Options PCS","MALE","grade 7","math","all",12,12,1,3,8,1,0
2012,137,"Options PCS","MALE","grade 7","read","all",12,12,0,2,10,0,0
2012,137,"Options PCS","MALE","grade 10","math","all",31,30,2,16,12,2,0
2012,137,"Options PCS","MALE","grade 10","read","all",31,30,1,16,13,1,0
2012,137,"Options PCS","MALE","grade 8","math","all",31,31,5,12,14,5,0
2012,137,"Options PCS","MALE","grade 8","read","all",31,31,4,9,18,4,0
2012,137,"Options PCS","FEMALE","all","math","all",67,61,2,28,31,2,0
2012,137,"Options PCS","FEMALE","all","read","all",67,61,3,19,39,3,0
2012,137,"Options PCS","FEMALE","grade 10","math","all",36,34,2,13,19,2,0
2012,137,"Options PCS","FEMALE","grade 10","read","all",36,34,3,8,23,3,0
2012,137,"Options PCS","FEMALE","grade 8","math","all",12,12,0,8,4,0,0
2012,137,"Options PCS","FEMALE","grade 8","read","all",12,12,0,4,8,0,0
2012,137,"Options PCS","BL7","all","math","all",151,140,8,65,67,8,0
2012,137,"Options PCS","BL7","all","read","all",151,140,6,50,84,6,0
2012,137,"Options PCS","BL7","grade 7","math","all",20,20,1,8,11,1,0
2012,137,"Options PCS","BL7","grade 7","read","all",20,20,0,7,13,0,0
2012,137,"Options PCS","BL7","grade 10","math","all",66,63,3,29,31,3,0
2012,137,"Options PCS","BL7","grade 10","read","all",66,63,3,24,36,3,0
2012,137,"Options PCS","BL7","grade 8","math","all",42,42,4,20,18,4,0
2012,137,"Options PCS","BL7","grade 8","read","all",42,42,3,13,26,3,0
2012,137,"Options PCS","BL7","grade 6","math","all",16,15,0,8,7,0,0
2012,137,"Options PCS","BL7","grade 6","read","all",16,15,0,6,9,0,0
2012,137,"Options PCS","SPED","all","math","all",87,80,1,50,29,1,0
2012,137,"Options PCS","SPED","all","read","all",87,80,0,44,36,0,0
2012,137,"Options PCS","SPED","grade 7","math","all",15,15,1,8,6,1,0
2012,137,"Options PCS","SPED","grade 7","read","all",15,15,0,7,8,0,0
2012,137,"Options PCS","SPED","grade 10","math","all",39,37,0,24,13,0,0
2012,137,"Options PCS","SPED","grade 10","read","all",39,37,0,21,16,0,0
2012,137,"Options PCS","SPED","grade 8","math","all",22,22,0,13,9,0,0
2012,137,"Options PCS","SPED","grade 8","read","all",22,22,0,12,10,0,0
2012,137,"Options PCS","Economy","all","math","all",62,58,5,27,26,5,0
2012,137,"Options PCS","Economy","all","read","all",62,58,4,21,33,4,0
2012,137,"Options PCS","Economy","grade 8","math","all",35,35,5,16,14,5,0
2012,137,"Options PCS","Economy","grade 8","read","all",35,35,4,12,19,4,0
2012,137,"Options PCS","Economy","grade 6","math","all",15,14,0,7,7,0,0
2012,137,"Options PCS","Economy","grade 6","read","all",15,14,0,6,8,0,0
2012,137,"Options PCS","Direct Cert","all","math","all",106,100,6,47,47,6,0
2012,137,"Options PCS","Direct Cert","all","read","all",106,100,5,38,57,5,0
2012,137,"Options PCS","Direct Cert","grade 10","math","all",43,41,1,19,21,1,0
2012,137,"Options PCS","Direct Cert","grade 10","read","all",43,41,2,18,21,2,0
2012,137,"Options PCS","Direct Cert","grade 8","math","all",30,30,4,14,12,4,0
2012,137,"Options PCS","Direct Cert","grade 8","read","all",30,30,3,9,18,3,0
2012,137,"Options PCS","Direct Cert","grade 7","math","all",16,16,1,6,9,1,0
2012,137,"Options PCS","Direct Cert","grade 7","read","all",16,16,0,5,11,0,0
2012,137,"Options PCS","Direct Cert","grade 6","math","all",13,13,0,8,5,0,0
2012,137,"Options PCS","Direct Cert","grade 6","read","all",13,13,0,6,7,0,0
2012,138,"Paul JHS PCS","All","all","math","all",457,454,309,19,126,264,45
2012,138,"Paul JHS PCS","All","all","read","all",457,451,270,25,156,225,45
2012,138,"Paul JHS PCS","All","grade 8","math","all",169,169,114,4,51,108,6
2012,138,"Paul JHS PCS","All","grade 8","read","all",169,168,98,9,61,82,16
2012,138,"Paul JHS PCS","All","grade 7","math","all",180,180,124,8,48,104,20
2012,138,"Paul JHS PCS","All","grade 7","read","all",180,178,117,7,54,90,27
2012,138,"Paul JHS PCS","All","grade 6","math","all",105,105,71,7,27,52,19
2012,138,"Paul JHS PCS","All","grade 6","read","all",105,105,55,9,41,53,2
2012,138,"Paul JHS PCS","MALE","all","math","all",234,232,154,13,65,130,24
2012,138,"Paul JHS PCS","MALE","all","read","all",234,232,122,20,90,104,18
2012,138,"Paul JHS PCS","MALE","grade 8","math","all",85,85,53,1,31,51,2
2012,138,"Paul JHS PCS","MALE","grade 8","read","all",85,85,41,7,37,33,8
2012,138,"Paul JHS PCS","MALE","grade 7","math","all",90,90,62,5,23,52,10
2012,138,"Paul JHS PCS","MALE","grade 7","read","all",90,90,57,5,28,48,9
2012,138,"Paul JHS PCS","MALE","grade 6","math","all",57,57,39,7,11,27,12
2012,138,"Paul JHS PCS","MALE","grade 6","read","all",57,57,24,8,25,23,1
2012,138,"Paul JHS PCS","FEMALE","all","math","all",223,222,155,6,61,134,21
2012,138,"Paul JHS PCS","FEMALE","all","read","all",223,219,148,5,66,121,27
2012,138,"Paul JHS PCS","FEMALE","grade 8","math","all",84,84,61,3,20,57,4
2012,138,"Paul JHS PCS","FEMALE","grade 8","read","all",84,83,57,2,24,49,8
2012,138,"Paul JHS PCS","FEMALE","grade 7","math","all",90,90,62,3,25,52,10
2012,138,"Paul JHS PCS","FEMALE","grade 7","read","all",90,88,60,2,26,42,18
2012,138,"Paul JHS PCS","FEMALE","grade 6","math","all",48,48,32,0,16,25,7
2012,138,"Paul JHS PCS","FEMALE","grade 6","read","all",48,48,31,1,16,30,1
2012,138,"Paul JHS PCS","BL7","all","math","all",393,391,270,13,108,230,40
2012,138,"Paul JHS PCS","BL7","all","read","all",393,388,241,19,128,200,41
2012,138,"Paul JHS PCS","BL7","grade 8","math","all",145,145,98,3,44,92,6
2012,138,"Paul JHS PCS","BL7","grade 8","read","all",145,144,87,8,49,72,15
2012,138,"Paul JHS PCS","BL7","grade 7","math","all",159,159,112,5,42,93,19
2012,138,"Paul JHS PCS","BL7","grade 7","read","all",159,157,108,3,46,83,25
2012,138,"Paul JHS PCS","BL7","grade 6","math","all",87,87,60,5,22,45,15
2012,138,"Paul JHS PCS","BL7","grade 6","read","all",87,87,46,8,33,45,1
2012,138,"Paul JHS PCS","HI7","all","math","all",55,54,36,4,14,31,5
2012,138,"Paul JHS PCS","HI7","all","read","all",55,54,26,4,24,22,4
2012,138,"Paul JHS PCS","HI7","grade 8","math","all",21,21,15,1,5,15,0
2012,138,"Paul JHS PCS","HI7","grade 8","read","all",21,21,10,1,10,9,1
2012,138,"Paul JHS PCS","HI7","grade 6","math","all",15,15,10,1,4,6,4
2012,138,"Paul JHS PCS","HI7","grade 6","read","all",15,15,8,0,7,7,1
2012,138,"Paul JHS PCS","HI7","grade 7","math","all",18,18,11,2,5,10,1
2012,138,"Paul JHS PCS","HI7","grade 7","read","all",18,18,8,3,7,6,2
2012,138,"Paul JHS PCS","SPED","all","math","all",33,30,7,6,17,7,0
2012,138,"Paul JHS PCS","SPED","all","read","all",33,30,3,9,18,3,0
2012,138,"Paul JHS PCS","SPED","grade 8","math","all",13,13,4,1,8,4,0
2012,138,"Paul JHS PCS","SPED","grade 8","read","all",13,13,3,3,7,3,0
2012,138,"Paul JHS PCS","SPED","grade 7","math","all",10,10,1,2,7,1,0
2012,138,"Paul JHS PCS","SPED","grade 7","read","all",10,10,0,2,8,0,0
2012,138,"Paul JHS PCS","LEP","all","math","all",26,25,13,4,8,12,1
2012,138,"Paul JHS PCS","LEP","all","read","all",26,25,10,4,11,8,2
2012,138,"Paul JHS PCS","LEP","grade 7","math","all",11,11,5,3,3,4,1
2012,138,"Paul JHS PCS","LEP","grade 7","read","all",11,11,5,3,3,3,2
2012,138,"Paul JHS PCS","Economy","all","math","all",336,333,226,12,95,194,32
2012,138,"Paul JHS PCS","Economy","all","read","all",336,330,190,16,124,158,32
2012,138,"Paul JHS PCS","Economy","grade 8","math","all",115,115,76,3,36,73,3
2012,138,"Paul JHS PCS","Economy","grade 8","read","all",115,114,61,7,46,51,10
2012,138,"Paul JHS PCS","Economy","grade 7","math","all",138,138,94,6,38,79,15
2012,138,"Paul JHS PCS","Economy","grade 7","read","all",138,136,87,5,44,67,20
2012,138,"Paul JHS PCS","Economy","grade 6","math","all",80,80,56,3,21,42,14
2012,138,"Paul JHS PCS","Economy","grade 6","read","all",80,80,42,4,34,40,2
2012,138,"Paul JHS PCS","Direct Cert","all","math","all",183,180,121,8,51,109,12
2012,138,"Paul JHS PCS","Direct Cert","all","read","all",183,177,94,8,75,77,17
2012,138,"Paul JHS PCS","Direct Cert","grade 7","math","all",78,78,53,4,21,50,3
2012,138,"Paul JHS PCS","Direct Cert","grade 7","read","all",78,76,46,1,29,36,10
2012,138,"Paul JHS PCS","Direct Cert","grade 8","math","all",59,59,41,1,17,39,2
2012,138,"Paul JHS PCS","Direct Cert","grade 8","read","all",59,58,30,4,24,24,6
2012,138,"Paul JHS PCS","Direct Cert","grade 6","math","all",43,43,27,3,13,20,7
2012,138,"Paul JHS PCS","Direct Cert","grade 6","read","all",43,43,18,3,22,17,1
2012,109,"Cesar Chavez Public PCS","All","all","math","all",746,741,454,52,235,370,84
2012,109,"Cesar Chavez Public PCS","All","all","read","all",746,739,323,78,338,295,28
2012,109,"Cesar Chavez Public PCS","All","grade 8","math","all",171,171,126,9,36,99,27
2012,109,"Cesar Chavez Public PCS","All","grade 8","read","all",171,169,87,16,66,80,7
2012,109,"Cesar Chavez Public PCS","All","grade 6","math","all",170,170,90,18,62,66,24
2012,109,"Cesar Chavez Public PCS","All","grade 6","read","all",170,170,57,33,80,55,2
2012,109,"Cesar Chavez Public PCS","All","grade 7","math","all",164,164,111,10,43,86,25
2012,109,"Cesar Chavez Public PCS","All","grade 7","read","all",164,164,77,9,78,68,9
2012,109,"Cesar Chavez Public PCS","All","grade 10","math","all",237,236,127,15,94,119,8
2012,109,"Cesar Chavez Public PCS","All","grade 10","read","all",237,236,102,20,114,92,10
2012,109,"Cesar Chavez Public PCS","MALE","all","math","all",361,359,208,32,119,160,48
2012,109,"Cesar Chavez Public PCS","MALE","all","read","all",361,359,137,53,169,128,9
2012,109,"Cesar Chavez Public PCS","MALE","grade 8","math","all",78,78,56,6,16,40,16
2012,109,"Cesar Chavez Public PCS","MALE","grade 8","read","all",78,78,34,9,35,31,3
2012,109,"Cesar Chavez Public PCS","MALE","grade 6","math","all",82,82,43,13,26,32,11
2012,109,"Cesar Chavez Public PCS","MALE","grade 6","read","all",82,82,26,24,32,26,0
2012,109,"Cesar Chavez Public PCS","MALE","grade 7","math","all",81,81,47,5,29,33,14
2012,109,"Cesar Chavez Public PCS","MALE","grade 7","read","all",81,81,33,7,41,29,4
2012,109,"Cesar Chavez Public PCS","MALE","grade 10","math","all",118,118,62,8,48,55,7
2012,109,"Cesar Chavez Public PCS","MALE","grade 10","read","all",118,118,44,13,61,42,2
2012,109,"Cesar Chavez Public PCS","FEMALE","all","math","all",385,382,246,20,116,210,36
2012,109,"Cesar Chavez Public PCS","FEMALE","all","read","all",385,380,186,25,169,167,19
2012,109,"Cesar Chavez Public PCS","FEMALE","grade 7","math","all",83,83,64,5,14,53,11
2012,109,"Cesar Chavez Public PCS","FEMALE","grade 7","read","all",83,83,44,2,37,39,5
2012,109,"Cesar Chavez Public PCS","FEMALE","grade 8","math","all",93,93,70,3,20,59,11
2012,109,"Cesar Chavez Public PCS","FEMALE","grade 8","read","all",93,91,53,7,31,49,4
2012,109,"Cesar Chavez Public PCS","FEMALE","grade 6","math","all",88,88,47,5,36,34,13
2012,109,"Cesar Chavez Public PCS","FEMALE","grade 6","read","all",88,88,31,9,48,29,2
2012,109,"Cesar Chavez Public PCS","FEMALE","grade 10","math","all",119,118,65,7,46,64,1
2012,109,"Cesar Chavez Public PCS","FEMALE","grade 10","read","all",119,118,58,7,53,50,8
2012,109,"Cesar Chavez Public PCS","BL7","all","math","all",519,515,296,37,182,258,38
2012,109,"Cesar Chavez Public PCS","BL7","all","read","all",519,515,223,53,239,205,18
2012,109,"Cesar Chavez Public PCS","BL7","grade 6","math","all",104,104,49,11,44,37,12
2012,109,"Cesar Chavez Public PCS","BL7","grade 6","read","all",104,104,34,23,47,33,1
2012,109,"Cesar Chavez Public PCS","BL7","grade 7","math","all",100,100,66,7,27,56,10
2012,109,"Cesar Chavez Public PCS","BL7","grade 7","read","all",100,100,46,6,48,42,4
2012,109,"Cesar Chavez Public PCS","BL7","grade 8","math","all",112,112,80,7,25,70,10
2012,109,"Cesar Chavez Public PCS","BL7","grade 8","read","all",112,112,59,9,44,55,4
2012,109,"Cesar Chavez Public PCS","BL7","grade 10","math","all",200,199,101,12,86,95,6
2012,109,"Cesar Chavez Public PCS","BL7","grade 10","read","all",200,199,84,15,100,75,9
2012,109,"Cesar Chavez Public PCS","HI7","all","math","all",219,218,153,15,50,110,43
2012,109,"Cesar Chavez Public PCS","HI7","all","read","all",219,216,97,24,95,87,10
2012,109,"Cesar Chavez Public PCS","HI7","grade 8","math","all",56,56,44,2,10,29,15
2012,109,"Cesar Chavez Public PCS","HI7","grade 8","read","all",56,54,26,7,21,23,3
2012,109,"Cesar Chavez Public PCS","HI7","grade 7","math","all",62,62,43,3,16,29,14
2012,109,"Cesar Chavez Public PCS","HI7","grade 7","read","all",62,62,30,3,29,25,5
2012,109,"Cesar Chavez Public PCS","HI7","grade 6","math","all",64,64,40,7,17,28,12
2012,109,"Cesar Chavez Public PCS","HI7","grade 6","read","all",64,64,23,10,31,22,1
2012,109,"Cesar Chavez Public PCS","HI7","grade 10","math","all",36,36,26,3,7,24,2
2012,109,"Cesar Chavez Public PCS","HI7","grade 10","read","all",36,36,18,4,14,17,1
2012,109,"Cesar Chavez Public PCS","SPED","all","math","all",102,102,31,22,49,30,1
2012,109,"Cesar Chavez Public PCS","SPED","all","read","all",102,102,15,32,55,15,0
2012,109,"Cesar Chavez Public PCS","SPED","grade 6","math","all",25,25,8,6,11,7,1
2012,109,"Cesar Chavez Public PCS","SPED","grade 6","read","all",25,25,3,12,10,3,0
2012,109,"Cesar Chavez Public PCS","SPED","grade 7","math","all",23,23,9,6,8,9,0
2012,109,"Cesar Chavez Public PCS","SPED","grade 7","read","all",23,23,6,4,13,6,0
2012,109,"Cesar Chavez Public PCS","SPED","grade 8","math","all",17,17,4,3,10,4,0
2012,109,"Cesar Chavez Public PCS","SPED","grade 8","read","all",17,17,1,8,8,1,0
2012,109,"Cesar Chavez Public PCS","SPED","grade 10","math","all",37,37,10,7,20,10,0
2012,109,"Cesar Chavez Public PCS","SPED","grade 10","read","all",37,37,5,8,24,5,0
2012,109,"Cesar Chavez Public PCS","LEP","all","math","all",120,119,69,10,40,56,13
2012,109,"Cesar Chavez Public PCS","LEP","all","read","all",120,117,31,19,67,31,0
2012,109,"Cesar Chavez Public PCS","LEP","grade 8","math","all",30,30,20,2,8,17,3
2012,109,"Cesar Chavez Public PCS","LEP","grade 8","read","all",30,28,8,5,15,8,0
2012,109,"Cesar Chavez Public PCS","LEP","grade 6","math","all",45,45,25,5,15,20,5
2012,109,"Cesar Chavez Public PCS","LEP","grade 6","read","all",45,45,11,8,26,11,0
2012,109,"Cesar Chavez Public PCS","LEP","grade 7","math","all",37,37,21,1,15,16,5
2012,109,"Cesar Chavez Public PCS","LEP","grade 7","read","all",37,37,11,3,23,11,0
2012,109,"Cesar Chavez Public PCS","Economy","all","math","all",586,584,373,37,174,303,70
2012,109,"Cesar Chavez Public PCS","Economy","all","read","all",586,582,261,58,263,237,24
2012,109,"Cesar Chavez Public PCS","Economy","grade 8","math","all",142,142,109,6,27,85,24
2012,109,"Cesar Chavez Public PCS","Economy","grade 8","read","all",142,140,73,12,55,68,5
2012,109,"Cesar Chavez Public PCS","Economy","grade 6","math","all",115,115,66,11,38,49,17
2012,109,"Cesar Chavez Public PCS","Economy","grade 6","read","all",115,115,38,23,54,36,2
2012,109,"Cesar Chavez Public PCS","Economy","grade 7","math","all",142,142,100,9,33,75,25
2012,109,"Cesar Chavez Public PCS","Economy","grade 7","read","all",142,142,66,7,69,57,9
2012,109,"Cesar Chavez Public PCS","Economy","grade 10","math","all",186,185,98,11,76,94,4
2012,109,"Cesar Chavez Public PCS","Economy","grade 10","read","all",186,185,84,16,85,76,8
2012,109,"Cesar Chavez Public PCS","Direct Cert","all","math","all",331,329,208,22,99,171,37
2012,109,"Cesar Chavez Public PCS","Direct Cert","all","read","all",331,329,149,34,146,136,13
2012,109,"Cesar Chavez Public PCS","Direct Cert","grade 6","math","all",77,77,39,10,28,29,10
2012,109,"Cesar Chavez Public PCS","Direct Cert","grade 6","read","all",77,77,25,17,35,25,0
2012,109,"Cesar Chavez Public PCS","Direct Cert","grade 7","math","all",76,76,53,4,19,41,12
2012,109,"Cesar Chavez Public PCS","Direct Cert","grade 7","read","all",76,76,35,3,38,30,5
2012,109,"Cesar Chavez Public PCS","Direct Cert","grade 8","math","all",82,82,65,6,11,52,13
2012,109,"Cesar Chavez Public PCS","Direct Cert","grade 8","read","all",82,82,44,8,30,41,3
2012,109,"Cesar Chavez Public PCS","Direct Cert","grade 10","math","all",95,94,51,2,41,49,2
2012,109,"Cesar Chavez Public PCS","Direct Cert","grade 10","read","all",95,94,45,6,43,40,5
2012,139,"Potomac Lighthouse PCS","All","all","math","all",117,114,59,16,39,39,20
2012,139,"Potomac Lighthouse PCS","All","all","read","all",117,114,58,16,40,55,3
2012,139,"Potomac Lighthouse PCS","All","grade 6","math","all",19,19,7,3,9,5,2
2012,139,"Potomac Lighthouse PCS","All","grade 6","read","all",19,19,4,3,12,4,0
2012,139,"Potomac Lighthouse PCS","All","grade 5","math","all",31,29,19,3,7,16,3
2012,139,"Potomac Lighthouse PCS","All","grade 5","read","all",31,29,18,1,10,18,0
2012,139,"Potomac Lighthouse PCS","All","grade 4","math","all",40,40,29,6,5,14,15
2012,139,"Potomac Lighthouse PCS","All","grade 4","read","all",40,40,27,5,8,24,3
2012,139,"Potomac Lighthouse PCS","All","grade 3","math","all",26,26,4,4,18,4,0
2012,139,"Potomac Lighthouse PCS","All","grade 3","read","all",26,26,9,7,10,9,0
2012,139,"Potomac Lighthouse PCS","MALE","all","math","all",50,48,22,9,17,17,5
2012,139,"Potomac Lighthouse PCS","MALE","all","read","all",50,48,23,7,18,21,2
2012,139,"Potomac Lighthouse PCS","MALE","grade 3","math","all",15,15,2,4,9,2,0
2012,139,"Potomac Lighthouse PCS","MALE","grade 3","read","all",15,15,5,5,5,5,0
2012,139,"Potomac Lighthouse PCS","MALE","grade 4","math","all",16,16,9,4,3,5,4
2012,139,"Potomac Lighthouse PCS","MALE","grade 4","read","all",16,16,10,2,4,8,2
2012,139,"Potomac Lighthouse PCS","FEMALE","all","math","all",67,66,37,7,22,22,15
2012,139,"Potomac Lighthouse PCS","FEMALE","all","read","all",67,66,35,9,22,34,1
