Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
1103-2013-14-All Students-Suspended 1+-External,1103,2013-14,All Students,Suspended 1+,8,11,External,251
1103-2013-14-Black non-Hispanic-Suspended 1+-External,1103,2013-14,Black non-Hispanic,Suspended 1+,10,14,External,104
1103-2013-14-Black non-Hispanic-Suspended 11+-External,1103,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,104
1103-2013-14-Female-Suspended 11+-External,1103,2013-14,Female,Suspended 11+,0,0,External,126
1103-2013-14-Female-Suspended 1+-External,1103,2013-14,Female,Suspended 1+,2,8,External,126
1103-2013-14-Free or Reduced Lunch-Suspended 11+-External,1103,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,251
1103-2013-14-Free or Reduced Lunch-Suspended 1+-External,1103,2013-14,Free or Reduced Lunch,Suspended 1+,7,13,External,251
1103-2013-14-Hispanic / Latino-Suspended 1+-External,1103,2013-14,Hispanic / Latino,Suspended 1+,6,11,External,145
1103-2013-14-Hispanic / Latino-Suspended 11+-External,1103,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,145
1103-2013-14-Limited English Proficiency-Suspended 1+-External,1103,2013-14,Limited English Proficiency,Suspended 1+,6,5,External,77
1103-2013-14-Limited English Proficiency-Suspended 11+-External,1103,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,77
1103-2013-14-Male-Suspended 1+-External,1103,2013-14,Male,Suspended 1+,13,14,External,125
1103-2013-14-Male-Suspended 11+-External,1103,2013-14,Male,Suspended 11+,0,0,External,125
1103-2013-14-Special Education-Suspended 1+-External,1103,2013-14,Special Education,Suspended 1+,9,19,External,23
1103-2013-14-Special Education-Suspended 11+-External,1103,2013-14,Special Education,Suspended 11+,0,0,External,23
1104-2013-14-All Students-Suspended 11+-External,1104,2013-14,All Students,Suspended 11+,0,0,External,237
1104-2013-14-All Students-Suspended 1+-External,1104,2013-14,All Students,Suspended 1+,22,11,External,237
1104-2013-14-Black non-Hispanic-Suspended 11+-External,1104,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,235
1104-2013-14-Black non-Hispanic-Suspended 1+-External,1104,2013-14,Black non-Hispanic,Suspended 1+,23,14,External,235
1104-2013-14-Female-Suspended 11+-External,1104,2013-14,Female,Suspended 11+,0,0,External,106
1104-2013-14-Female-Suspended 1+-External,1104,2013-14,Female,Suspended 1+,16,8,External,106
1104-2013-14-Free or Reduced Lunch-Suspended 11+-External,1104,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,237
1104-2013-14-Free or Reduced Lunch-Suspended 1+-External,1104,2013-14,Free or Reduced Lunch,Suspended 1+,22,13,External,237
1104-2013-14-Male-Suspended 1+-External,1104,2013-14,Male,Suspended 1+,27,14,External,131
1104-2013-14-Male-Suspended 11+-External,1104,2013-14,Male,Suspended 11+,0,0,External,131
1104-2013-14-Special Education-Suspended 11+-External,1104,2013-14,Special Education,Suspended 11+,0,0,External,25
1104-2013-14-Special Education-Suspended 1+-External,1104,2013-14,Special Education,Suspended 1+,32,19,External,25
1105-2013-14-All Students-Suspended 1+-External,1105,2013-14,All Students,Suspended 1+,9,11,External,227
1105-2013-14-All Students-Suspended 11+-External,1105,2013-14,All Students,Suspended 11+,0,0,External,227
1105-2013-14-Black non-Hispanic-Suspended 1+-External,1105,2013-14,Black non-Hispanic,Suspended 1+,9,14,External,226
1105-2013-14-Black non-Hispanic-Suspended 11+-External,1105,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,226
1105-2013-14-Female-Suspended 1+-External,1105,2013-14,Female,Suspended 1+,9,8,External,117
1105-2013-14-Female-Suspended 11+-External,1105,2013-14,Female,Suspended 11+,0,0,External,117
1105-2013-14-Free or Reduced Lunch-Suspended 1+-External,1105,2013-14,Free or Reduced Lunch,Suspended 1+,9,13,External,227
1105-2013-14-Free or Reduced Lunch-Suspended 11+-External,1105,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,227
1105-2013-14-Male-Suspended 1+-External,1105,2013-14,Male,Suspended 1+,10,14,External,110
1105-2013-14-Male-Suspended 11+-External,1105,2013-14,Male,Suspended 11+,0,0,External,110
1105-2013-14-Special Education-Suspended 11+-External,1105,2013-14,Special Education,Suspended 11+,0,0,External,20
1105-2013-14-Special Education-Suspended 1+-External,1105,2013-14,Special Education,Suspended 1+,5,19,External,20
1106-2013-14-All Students-Suspended 1+-External,1106,2013-14,All Students,Suspended 1+,8,11,External,237
1106-2013-14-All Students-Suspended 11+-External,1106,2013-14,All Students,Suspended 11+,0,0,External,237
1106-2013-14-Black non-Hispanic-Suspended 1+-External,1106,2013-14,Black non-Hispanic,Suspended 1+,13,14,External,101
1106-2013-14-Black non-Hispanic-Suspended 11+-External,1106,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,101
1106-2013-14-Female-Suspended 11+-External,1106,2013-14,Female,Suspended 11+,0,0,External,130
1106-2013-14-Female-Suspended 1+-External,1106,2013-14,Female,Suspended 1+,2,8,External,130
1106-2013-14-Free or Reduced Lunch-Suspended 11+-External,1106,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,236
1106-2013-14-Free or Reduced Lunch-Suspended 1+-External,1106,2013-14,Free or Reduced Lunch,Suspended 1+,8,13,External,236
1106-2013-14-Hispanic / Latino-Suspended 1+-External,1106,2013-14,Hispanic / Latino,Suspended 1+,4,11,External,127
1106-2013-14-Hispanic / Latino-Suspended 11+-External,1106,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,127
1106-2013-14-Limited English Proficiency-Suspended 11+-External,1106,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,62
1106-2013-14-Limited English Proficiency-Suspended 1+-External,1106,2013-14,Limited English Proficiency,Suspended 1+,2,5,External,62
1106-2013-14-Male-Suspended 11+-External,1106,2013-14,Male,Suspended 11+,0,0,External,106
1106-2013-14-Male-Suspended 1+-External,1106,2013-14,Male,Suspended 1+,14,14,External,106
1106-2013-14-Special Education-Suspended 1+-External,1106,2013-14,Special Education,Suspended 1+,15,19,External,26
1106-2013-14-Special Education-Suspended 11+-External,1106,2013-14,Special Education,Suspended 11+,0,0,External,26
1107-2013-14-All Students-Suspended 1+-External,1107,2013-14,All Students,Suspended 1+,18,11,External,239
1107-2013-14-All Students-Suspended 11+-External,1107,2013-14,All Students,Suspended 11+,0,0,External,239
1107-2013-14-Black non-Hispanic-Suspended 1+-External,1107,2013-14,Black non-Hispanic,Suspended 1+,24,14,External,163
1107-2013-14-Black non-Hispanic-Suspended 11+-External,1107,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,163
1107-2013-14-Female-Suspended 11+-External,1107,2013-14,Female,Suspended 11+,0,0,External,119
1107-2013-14-Female-Suspended 1+-External,1107,2013-14,Female,Suspended 1+,8,8,External,119
1107-2013-14-Free or Reduced Lunch-Suspended 1+-External,1107,2013-14,Free or Reduced Lunch,Suspended 1+,18,13,External,239
1107-2013-14-Free or Reduced Lunch-Suspended 11+-External,1107,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,239
1107-2013-14-Hispanic / Latino-Suspended 1+-External,1107,2013-14,Hispanic / Latino,Suspended 1+,3,11,External,70
1107-2013-14-Hispanic / Latino-Suspended 11+-External,1107,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,70
1107-2013-14-Limited English Proficiency-Suspended 1+-External,1107,2013-14,Limited English Proficiency,Suspended 1+,10,5,External,39
1107-2013-14-Limited English Proficiency-Suspended 11+-External,1107,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,39
1107-2013-14-Male-Suspended 1+-External,1107,2013-14,Male,Suspended 1+,28,14,External,120
1107-2013-14-Male-Suspended 11+-External,1107,2013-14,Male,Suspended 11+,0,0,External,120
1107-2013-14-Special Education-Suspended 1+-External,1107,2013-14,Special Education,Suspended 1+,32,19,External,28
1107-2013-14-Special Education-Suspended 11+-External,1107,2013-14,Special Education,Suspended 11+,0,0,External,28
1108-2013-14-All Students-Suspended 1+-External,1108,2013-14,All Students,Suspended 1+,22,11,External,226
1108-2013-14-All Students-Suspended 11+-External,1108,2013-14,All Students,Suspended 11+,0,0,External,226
1108-2013-14-Black non-Hispanic-Suspended 11+-External,1108,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,222
1108-2013-14-Black non-Hispanic-Suspended 1+-External,1108,2013-14,Black non-Hispanic,Suspended 1+,22,14,External,222
1108-2013-14-Female-Suspended 11+-External,1108,2013-14,Female,Suspended 11+,0,0,External,110
1108-2013-14-Female-Suspended 1+-External,1108,2013-14,Female,Suspended 1+,13,8,External,110
1108-2013-14-Free or Reduced Lunch-Suspended 11+-External,1108,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,226
1108-2013-14-Free or Reduced Lunch-Suspended 1+-External,1108,2013-14,Free or Reduced Lunch,Suspended 1+,22,13,External,226
1108-2013-14-Male-Suspended 1+-External,1108,2013-14,Male,Suspended 1+,30,14,External,116
1108-2013-14-Male-Suspended 11+-External,1108,2013-14,Male,Suspended 11+,0,0,External,116
1108-2013-14-Special Education-Suspended 11+-External,1108,2013-14,Special Education,Suspended 11+,0,0,External,24
1108-2013-14-Special Education-Suspended 1+-External,1108,2013-14,Special Education,Suspended 1+,54,19,External,24
1109-2013-14-All Students-Suspended 1+-External,1109,2013-14,All Students,Suspended 1+,7,6,External,309
1109-2013-14-All Students-Suspended 11+-External,1109,2013-14,All Students,Suspended 11+,0,0,External,309
1109-2013-14-Black non-Hispanic-Suspended 11+-External,1109,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,299
1109-2013-14-Black non-Hispanic-Suspended 1+-External,1109,2013-14,Black non-Hispanic,Suspended 1+,7,7,External,299
1109-2013-14-Female-Suspended 11+-External,1109,2013-14,Female,Suspended 11+,0,0,External,147
1109-2013-14-Female-Suspended 1+-External,1109,2013-14,Female,Suspended 1+,4,3,External,147
1109-2013-14-Free or Reduced Lunch-Suspended 11+-External,1109,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,307
1109-2013-14-Free or Reduced Lunch-Suspended 1+-External,1109,2013-14,Free or Reduced Lunch,Suspended 1+,7,7,External,307
1109-2013-14-Male-Suspended 11+-External,1109,2013-14,Male,Suspended 11+,0,0,External,161
1109-2013-14-Male-Suspended 1+-External,1109,2013-14,Male,Suspended 1+,10,8,External,161
1109-2013-14-Special Education-Suspended 1+-External,1109,2013-14,Special Education,Suspended 1+,11,11,External,27
1109-2013-14-Special Education-Suspended 11+-External,1109,2013-14,Special Education,Suspended 11+,0,0,External,27
1110-2013-14-All Students-Suspended 11+-External,1110,2013-14,All Students,Suspended 11+,0,0,External,429
1110-2013-14-All Students-Suspended 1+-External,1110,2013-14,All Students,Suspended 1+,21,4,External,429
1110-2013-14-Black non-Hispanic-Suspended 1+-External,1110,2013-14,Black non-Hispanic,Suspended 1+,21,5,External,405
1110-2013-14-Black non-Hispanic-Suspended 11+-External,1110,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,405
1110-2013-14-Female-Suspended 11+-External,1110,2013-14,Female,Suspended 11+,0,0,External,228
1110-2013-14-Female-Suspended 1+-External,1110,2013-14,Female,Suspended 1+,12,2,External,228
1110-2013-14-Free or Reduced Lunch-Suspended 11+-External,1110,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,429
1110-2013-14-Free or Reduced Lunch-Suspended 1+-External,1110,2013-14,Free or Reduced Lunch,Suspended 1+,21,5,External,429
1110-2013-14-Male-Suspended 1+-External,1110,2013-14,Male,Suspended 1+,31,6,External,201
1110-2013-14-Male-Suspended 11+-External,1110,2013-14,Male,Suspended 11+,0,0,External,201
1110-2013-14-Multiracial-Suspended 1+-External,1110,2013-14,Multiracial,Suspended 1+,25,1,External,16
1110-2013-14-Multiracial-Suspended 11+-External,1110,2013-14,Multiracial,Suspended 11+,0,0,External,16
1110-2013-14-Special Education-Suspended 1+-External,1110,2013-14,Special Education,Suspended 1+,35,7,External,20
1110-2013-14-Special Education-Suspended 11+-External,1110,2013-14,Special Education,Suspended 11+,0,0,External,20
1113-2013-14-All Students-Suspended 1+-External,1113,2013-14,All Students,Suspended 1+,11,6,External,617
1113-2013-14-All Students-Suspended 11+-External,1113,2013-14,All Students,Suspended 11+,0,0,External,617
1113-2013-14-Black non-Hispanic-Suspended 11+-External,1113,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,613
1113-2013-14-Black non-Hispanic-Suspended 1+-External,1113,2013-14,Black non-Hispanic,Suspended 1+,11,7,External,613
1113-2013-14-Female-Suspended 11+-External,1113,2013-14,Female,Suspended 11+,0,0,External,616
1113-2013-14-Female-Suspended 1+-External,1113,2013-14,Female,Suspended 1+,11,3,External,616
1113-2013-14-Free or Reduced Lunch-Suspended 11+-External,1113,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,616
1113-2013-14-Free or Reduced Lunch-Suspended 1+-External,1113,2013-14,Free or Reduced Lunch,Suspended 1+,11,7,External,616
1113-2013-14-Special Education-Suspended 1+-External,1113,2013-14,Special Education,Suspended 1+,29,11,External,48
1113-2013-14-Special Education-Suspended 11+-External,1113,2013-14,Special Education,Suspended 11+,0,0,External,48
1116-2013-14-All Students-Suspended 1+-External,1116,2013-14,All Students,Suspended 1+,21,7,External,468
1116-2013-14-All Students-Suspended 11+-External,1116,2013-14,All Students,Suspended 11+,0,0,External,468
1116-2013-14-Black non-Hispanic-Suspended 1+-External,1116,2013-14,Black non-Hispanic,Suspended 1+,21,9,External,460
1116-2013-14-Black non-Hispanic-Suspended 11+-External,1116,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,460
1116-2013-14-Female-Suspended 11+-External,1116,2013-14,Female,Suspended 11+,0,0,External,228
1116-2013-14-Female-Suspended 1+-External,1116,2013-14,Female,Suspended 1+,14,5,External,228
1116-2013-14-Free or Reduced Lunch-Suspended 1+-External,1116,2013-14,Free or Reduced Lunch,Suspended 1+,21,8,External,466
1116-2013-14-Free or Reduced Lunch-Suspended 11+-External,1116,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,466
1116-2013-14-Male-Suspended 1+-External,1116,2013-14,Male,Suspended 1+,27,9,External,239
1116-2013-14-Male-Suspended 11+-External,1116,2013-14,Male,Suspended 11+,0,0,External,239
1116-2013-14-Special Education-Suspended 1+-External,1116,2013-14,Special Education,Suspended 1+,43,14,External,46
1116-2013-14-Special Education-Suspended 11+-External,1116,2013-14,Special Education,Suspended 11+,0,0,External,46
1117-2013-14-All Students-Suspended 11+-External,1117,2013-14,All Students,Suspended 11+,0,0,External,511
1117-2013-14-All Students-Suspended 1+-External,1117,2013-14,All Students,Suspended 1+,3,8,External,511
1117-2013-14-Asian-Suspended 11+-External,1117,2013-14,Asian,Suspended 11+,0,0,External,50
1117-2013-14-Asian-Suspended 1+-External,1117,2013-14,Asian,Suspended 1+,2,2,External,50
1117-2013-14-Black non-Hispanic-Suspended 11+-External,1117,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,208
1117-2013-14-Black non-Hispanic-Suspended 1+-External,1117,2013-14,Black non-Hispanic,Suspended 1+,4,10,External,208
1117-2013-14-Female-Suspended 11+-External,1117,2013-14,Female,Suspended 11+,0,0,External,260
1117-2013-14-Female-Suspended 1+-External,1117,2013-14,Female,Suspended 1+,1,5,External,260
1117-2013-14-Free or Reduced Lunch-Suspended 11+-External,1117,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,65
1117-2013-14-Free or Reduced Lunch-Suspended 1+-External,1117,2013-14,Free or Reduced Lunch,Suspended 1+,8,9,External,65
1117-2013-14-Hispanic / Latino-Suspended 1+-External,1117,2013-14,Hispanic / Latino,Suspended 1+,3,6,External,32
1117-2013-14-Hispanic / Latino-Suspended 11+-External,1117,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,32
1117-2013-14-Limited English Proficiency-Suspended 1+-External,1117,2013-14,Limited English Proficiency,Suspended 1+,0,3,External,28
1117-2013-14-Limited English Proficiency-Suspended 11+-External,1117,2013-14,Limited English Proficiency,Suspended 11+,0,0,External,28
1117-2013-14-Male-Suspended 11+-External,1117,2013-14,Male,Suspended 11+,0,0,External,251
1117-2013-14-Male-Suspended 1+-External,1117,2013-14,Male,Suspended 1+,4,10,External,251
1117-2013-14-Multiracial-Suspended 1+-External,1117,2013-14,Multiracial,Suspended 1+,2,2,External,83
1117-2013-14-Multiracial-Suspended 11+-External,1117,2013-14,Multiracial,Suspended 11+,0,0,External,83
1117-2013-14-Special Education-Suspended 11+-External,1117,2013-14,Special Education,Suspended 11+,0,0,External,37
1117-2013-14-Special Education-Suspended 1+-External,1117,2013-14,Special Education,Suspended 1+,0,14,External,37
1117-2013-14-White non-Hispanic-Suspended 11+-External,1117,2013-14,White non-Hispanic,Suspended 11+,0,0,External,137
1117-2013-14-White non-Hispanic-Suspended 1+-External,1117,2013-14,White non-Hispanic,Suspended 1+,1,1,External,137
1118-2013-14-All Students-Suspended 11+-External,1118,2013-14,All Students,Suspended 11+,0,1,External,274
1118-2013-14-All Students-Suspended 1+-External,1118,2013-14,All Students,Suspended 1+,7,18,External,274
1118-2013-14-Black non-Hispanic-Suspended 11+-External,1118,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,164
1118-2013-14-Black non-Hispanic-Suspended 1+-External,1118,2013-14,Black non-Hispanic,Suspended 1+,9,21,External,164
1118-2013-14-Female-Suspended 1+-External,1118,2013-14,Female,Suspended 1+,6,15,External,147
1118-2013-14-Female-Suspended 11+-External,1118,2013-14,Female,Suspended 11+,0,1,External,147
1118-2013-14-Free or Reduced Lunch-Suspended 11+-External,1118,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,65
1118-2013-14-Free or Reduced Lunch-Suspended 1+-External,1118,2013-14,Free or Reduced Lunch,Suspended 1+,11,21,External,65
1118-2013-14-Hispanic / Latino-Suspended 1+-External,1118,2013-14,Hispanic / Latino,Suspended 1+,7,24,External,45
1118-2013-14-Hispanic / Latino-Suspended 11+-External,1118,2013-14,Hispanic / Latino,Suspended 11+,0,2,External,45
1118-2013-14-Male-Suspended 1+-External,1118,2013-14,Male,Suspended 1+,9,22,External,126
1118-2013-14-Male-Suspended 11+-External,1118,2013-14,Male,Suspended 11+,0,1,External,126
1118-2013-14-Special Education-Suspended 11+-External,1118,2013-14,Special Education,Suspended 11+,0,1,External,31
1118-2013-14-Special Education-Suspended 1+-External,1118,2013-14,Special Education,Suspended 1+,16,30,External,31
1118-2013-14-White non-Hispanic-Suspended 11+-External,1118,2013-14,White non-Hispanic,Suspended 11+,0,0,External,52
1118-2013-14-White non-Hispanic-Suspended 1+-External,1118,2013-14,White non-Hispanic,Suspended 1+,4,2,External,52
1119-2013-14-All Students-Suspended 11+-External,1119,2013-14,All Students,Suspended 11+,0,0,External,1982
1119-2013-14-All Students-Suspended 1+-External,1119,2013-14,All Students,Suspended 1+,0,1,External,1982
1119-2013-14-Black non-Hispanic-Suspended 1+-External,1119,2013-14,Black non-Hispanic,Suspended 1+,0,2,External,390
1119-2013-14-Black non-Hispanic-Suspended 11+-External,1119,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,390
1119-2013-14-Female-Suspended 11+-External,1119,2013-14,Female,Suspended 11+,0,0,External,1129
1119-2013-14-Female-Suspended 1+-External,1119,2013-14,Female,Suspended 1+,0,1,External,1129
1119-2013-14-Free or Reduced Lunch-Suspended 11+-External,1119,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,1653
1119-2013-14-Free or Reduced Lunch-Suspended 1+-External,1119,2013-14,Free or Reduced Lunch,Suspended 1+,0,1,External,1653
1119-2013-14-Hispanic / Latino-Suspended 1+-External,1119,2013-14,Hispanic / Latino,Suspended 1+,0,0,External,1469
1119-2013-14-Hispanic / Latino-Suspended 11+-External,1119,2013-14,Hispanic / Latino,Suspended 11+,0,0,External,1469
1119-2013-14-Male-Suspended 11+-External,1119,2013-14,Male,Suspended 11+,0,0,External,853
1119-2013-14-Male-Suspended 1+-External,1119,2013-14,Male,Suspended 1+,0,1,External,853
1120-2013-14-All Students-Suspended 11+-External,1120,2013-14,All Students,Suspended 11+,0,1,External,330
1120-2013-14-All Students-Suspended 1+-External,1120,2013-14,All Students,Suspended 1+,5,18,External,330
1120-2013-14-Black non-Hispanic-Suspended 11+-External,1120,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,328
1120-2013-14-Black non-Hispanic-Suspended 1+-External,1120,2013-14,Black non-Hispanic,Suspended 1+,5,21,External,328
1120-2013-14-Female-Suspended 11+-External,1120,2013-14,Female,Suspended 11+,0,1,External,183
1120-2013-14-Female-Suspended 1+-External,1120,2013-14,Female,Suspended 1+,6,15,External,183
1120-2013-14-Free or Reduced Lunch-Suspended 1+-External,1120,2013-14,Free or Reduced Lunch,Suspended 1+,5,21,External,330
1120-2013-14-Free or Reduced Lunch-Suspended 11+-External,1120,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,330
1120-2013-14-Male-Suspended 1+-External,1120,2013-14,Male,Suspended 1+,4,22,External,147
1120-2013-14-Male-Suspended 11+-External,1120,2013-14,Male,Suspended 11+,0,1,External,147
1120-2013-14-Special Education-Suspended 11+-External,1120,2013-14,Special Education,Suspended 11+,0,1,External,56
1120-2013-14-Special Education-Suspended 1+-External,1120,2013-14,Special Education,Suspended 1+,7,30,External,56
1121-2013-14-All Students-Suspended 11+-External,1121,2013-14,All Students,Suspended 11+,0,0,External,409
1121-2013-14-All Students-Suspended 1+-External,1121,2013-14,All Students,Suspended 1+,8,7,External,409
1121-2013-14-Black non-Hispanic-Suspended 1+-External,1121,2013-14,Black non-Hispanic,Suspended 1+,8,10,External,402
1121-2013-14-Black non-Hispanic-Suspended 11+-External,1121,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,402
1121-2013-14-Female-Suspended 11+-External,1121,2013-14,Female,Suspended 11+,1,0,External,183
1121-2013-14-Female-Suspended 1+-External,1121,2013-14,Female,Suspended 1+,4,4,External,183
1121-2013-14-Free or Reduced Lunch-Suspended 11+-External,1121,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,354
1121-2013-14-Free or Reduced Lunch-Suspended 1+-External,1121,2013-14,Free or Reduced Lunch,Suspended 1+,9,9,External,354
1121-2013-14-Male-Suspended 11+-External,1121,2013-14,Male,Suspended 11+,0,0,External,226
1121-2013-14-Male-Suspended 1+-External,1121,2013-14,Male,Suspended 1+,12,10,External,226
1121-2013-14-Special Education-Suspended 1+-External,1121,2013-14,Special Education,Suspended 1+,14,14,External,56
1121-2013-14-Special Education-Suspended 11+-External,1121,2013-14,Special Education,Suspended 11+,0,0,External,56
1122-2013-14-All Students-Suspended 11+-External,1122,2013-14,All Students,Suspended 11+,0,0,External,306
1122-2013-14-All Students-Suspended 1+-External,1122,2013-14,All Students,Suspended 1+,4,2,External,306
1122-2013-14-Black non-Hispanic-Suspended 1+-External,1122,2013-14,Black non-Hispanic,Suspended 1+,4,2,External,300
1122-2013-14-Black non-Hispanic-Suspended 11+-External,1122,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,300
1122-2013-14-Female-Suspended 11+-External,1122,2013-14,Female,Suspended 11+,0,0,External,146
1122-2013-14-Female-Suspended 1+-External,1122,2013-14,Female,Suspended 1+,2,1,External,146
1122-2013-14-Free or Reduced Lunch-Suspended 1+-External,1122,2013-14,Free or Reduced Lunch,Suspended 1+,4,2,External,267
1122-2013-14-Free or Reduced Lunch-Suspended 11+-External,1122,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,267
1122-2013-14-Male-Suspended 11+-External,1122,2013-14,Male,Suspended 11+,0,0,External,159
1122-2013-14-Male-Suspended 1+-External,1122,2013-14,Male,Suspended 1+,6,3,External,159
1122-2013-14-Special Education-Suspended 11+-External,1122,2013-14,Special Education,Suspended 11+,0,0,External,23
1122-2013-14-Special Education-Suspended 1+-External,1122,2013-14,Special Education,Suspended 1+,4,2,External,23
1123-2013-14-All Students-Suspended 1+-External,1123,2013-14,All Students,Suspended 1+,27,18,External,424
1123-2013-14-All Students-Suspended 11+-External,1123,2013-14,All Students,Suspended 11+,1,1,External,424
1123-2013-14-Black non-Hispanic-Suspended 11+-External,1123,2013-14,Black non-Hispanic,Suspended 11+,1,1,External,422
1123-2013-14-Black non-Hispanic-Suspended 1+-External,1123,2013-14,Black non-Hispanic,Suspended 1+,27,21,External,422
1123-2013-14-Female-Suspended 1+-External,1123,2013-14,Female,Suspended 1+,21,15,External,259
1123-2013-14-Female-Suspended 11+-External,1123,2013-14,Female,Suspended 11+,2,1,External,259
1123-2013-14-Free or Reduced Lunch-Suspended 11+-External,1123,2013-14,Free or Reduced Lunch,Suspended 11+,2,1,External,296
1123-2013-14-Free or Reduced Lunch-Suspended 1+-External,1123,2013-14,Free or Reduced Lunch,Suspended 1+,27,21,External,296
1123-2013-14-Male-Suspended 11+-External,1123,2013-14,Male,Suspended 11+,0,1,External,165
1123-2013-14-Male-Suspended 1+-External,1123,2013-14,Male,Suspended 1+,35,22,External,165
1123-2013-14-Special Education-Suspended 11+-External,1123,2013-14,Special Education,Suspended 11+,3,1,External,76
1123-2013-14-Special Education-Suspended 1+-External,1123,2013-14,Special Education,Suspended 1+,37,30,External,76
1124-2013-14-All Students-Suspended 11+-External,1124,2013-14,All Students,Suspended 11+,0,1,External,406
1124-2013-14-All Students-Suspended 1+-External,1124,2013-14,All Students,Suspended 1+,9,23,External,406
1124-2013-14-Black non-Hispanic-Suspended 1+-External,1124,2013-14,Black non-Hispanic,Suspended 1+,9,27,External,401
1124-2013-14-Black non-Hispanic-Suspended 11+-External,1124,2013-14,Black non-Hispanic,Suspended 11+,0,1,External,401
1124-2013-14-Female-Suspended 11+-External,1124,2013-14,Female,Suspended 11+,0,1,External,207
1124-2013-14-Female-Suspended 1+-External,1124,2013-14,Female,Suspended 1+,10,19,External,207
1124-2013-14-Free or Reduced Lunch-Suspended 1+-External,1124,2013-14,Free or Reduced Lunch,Suspended 1+,9,26,External,406
1124-2013-14-Free or Reduced Lunch-Suspended 11+-External,1124,2013-14,Free or Reduced Lunch,Suspended 11+,0,1,External,406
1124-2013-14-Male-Suspended 1+-External,1124,2013-14,Male,Suspended 1+,8,27,External,199
1124-2013-14-Male-Suspended 11+-External,1124,2013-14,Male,Suspended 11+,0,1,External,199
1124-2013-14-Special Education-Suspended 1+-External,1124,2013-14,Special Education,Suspended 1+,17,33,External,75
1124-2013-14-Special Education-Suspended 11+-External,1124,2013-14,Special Education,Suspended 11+,0,1,External,75
1125-2013-14-All Students-Suspended 11+-External,1125,2013-14,All Students,Suspended 11+,0,0,External,143
1125-2013-14-All Students-Suspended 1+-External,1125,2013-14,All Students,Suspended 1+,6,3,External,143
1125-2013-14-Black non-Hispanic-Suspended 1+-External,1125,2013-14,Black non-Hispanic,Suspended 1+,6,5,External,137
1125-2013-14-Black non-Hispanic-Suspended 11+-External,1125,2013-14,Black non-Hispanic,Suspended 11+,0,0,External,137
1125-2013-14-Female-Suspended 1+-External,1125,2013-14,Female,Suspended 1+,3,2,External,64
1125-2013-14-Female-Suspended 11+-External,1125,2013-14,Female,Suspended 11+,0,0,External,64
1125-2013-14-Free or Reduced Lunch-Suspended 11+-External,1125,2013-14,Free or Reduced Lunch,Suspended 11+,0,0,External,99
1125-2013-14-Free or Reduced Lunch-Suspended 1+-External,1125,2013-14,Free or Reduced Lunch,Suspended 1+,6,4,External,99
1125-2013-14-Male-Suspended 1+-External,1125,2013-14,Male,Suspended 1+,8,5,External,79
1125-2013-14-Male-Suspended 11+-External,1125,2013-14,Male,Suspended 11+,0,0,External,79
1129-2013-14-All Students-Suspended 1+-External,1129,2013-14,All Students,Suspended 1+,1,2,External,304
1129-2013-14-All Students-Suspended 11+-External,1129,2013-14,All Students,Suspended 11+,0,0,External,304
