Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
196-2013-14-Female-In-Seat Attendance Rate-External,196,2013-14,Female,In-Seat Attendance Rate,96,93,External,147
196-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,196,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,93,External,228
196-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,196,2013-14,Hispanic / Latino,In-Seat Attendance Rate,96,95,External,13
196-2013-14-Male-In-Seat Attendance Rate-External,196,2013-14,Male,In-Seat Attendance Rate,95,93,External,148
196-2013-14-Multiracial-In-Seat Attendance Rate-External,196,2013-14,Multiracial,In-Seat Attendance Rate,95,95,External,12
196-2013-14-Special Education-In-Seat Attendance Rate-External,196,2013-14,Special Education,In-Seat Attendance Rate,95,91,External,43
197-2013-14-All Students-In-Seat Attendance Rate-External,197,2013-14,All Students,In-Seat Attendance Rate,92,93,External,78
197-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,197,2013-14,Black non-Hispanic,In-Seat Attendance Rate,90,92,External,47
197-2013-14-Female-In-Seat Attendance Rate-External,197,2013-14,Female,In-Seat Attendance Rate,92,93,External,41
197-2013-14-Male-In-Seat Attendance Rate-External,197,2013-14,Male,In-Seat Attendance Rate,91,93,External,37
197-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,197,2013-14,White non-Hispanic,In-Seat Attendance Rate,95,96,External,24
198-2013-14-All Students-In-Seat Attendance Rate-External,198,2013-14,All Students,In-Seat Attendance Rate,95,93,External,527
198-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,198,2013-14,Black non-Hispanic,In-Seat Attendance Rate,95,92,External,337
198-2013-14-Female-In-Seat Attendance Rate-External,198,2013-14,Female,In-Seat Attendance Rate,96,93,External,258
198-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,198,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,92,External,260
198-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,198,2013-14,Hispanic / Latino,In-Seat Attendance Rate,95,95,External,46
198-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,198,2013-14,Limited English Proficiency,In-Seat Attendance Rate,96,94,External,26
198-2013-14-Male-In-Seat Attendance Rate-External,198,2013-14,Male,In-Seat Attendance Rate,95,93,External,269
198-2013-14-Special Education-In-Seat Attendance Rate-External,198,2013-14,Special Education,In-Seat Attendance Rate,95,92,External,114
198-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,198,2013-14,White non-Hispanic,In-Seat Attendance Rate,97,96,External,135
199-2013-14-All Students-In-Seat Attendance Rate-External,199,2013-14,All Students,In-Seat Attendance Rate,95,93,External,388
199-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,199,2013-14,Black non-Hispanic,In-Seat Attendance Rate,96,92,External,42
199-2013-14-Female-In-Seat Attendance Rate-External,199,2013-14,Female,In-Seat Attendance Rate,95,93,External,181
199-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,199,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,93,External,323
199-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,199,2013-14,Hispanic / Latino,In-Seat Attendance Rate,95,95,External,320
199-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,199,2013-14,Limited English Proficiency,In-Seat Attendance Rate,95,94,External,210
199-2013-14-Male-In-Seat Attendance Rate-External,199,2013-14,Male,In-Seat Attendance Rate,95,93,External,207
199-2013-14-Special Education-In-Seat Attendance Rate-External,199,2013-14,Special Education,In-Seat Attendance Rate,95,92,External,61
199-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,199,2013-14,White non-Hispanic,In-Seat Attendance Rate,97,96,External,20
200-2013-14-All Students-In-Seat Attendance Rate-External,200,2013-14,All Students,In-Seat Attendance Rate,88,92,External,113
200-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,200,2013-14,Black non-Hispanic,In-Seat Attendance Rate,88,91,External,106
200-2013-14-Female-In-Seat Attendance Rate-External,200,2013-14,Female,In-Seat Attendance Rate,90,92,External,56
200-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,200,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,88,91,External,113
200-2013-14-Male-In-Seat Attendance Rate-External,200,2013-14,Male,In-Seat Attendance Rate,86,92,External,57
202-2013-14-All Students-In-Seat Attendance Rate-External,202,2013-14,All Students,In-Seat Attendance Rate,92,93,External,320
202-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,202,2013-14,Black non-Hispanic,In-Seat Attendance Rate,92,92,External,319
202-2013-14-Female-In-Seat Attendance Rate-External,202,2013-14,Female,In-Seat Attendance Rate,93,93,External,142
202-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,202,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,93,External,295
202-2013-14-Male-In-Seat Attendance Rate-External,202,2013-14,Male,In-Seat Attendance Rate,92,93,External,178
202-2013-14-Special Education-In-Seat Attendance Rate-External,202,2013-14,Special Education,In-Seat Attendance Rate,94,92,External,32
203-2013-14-All Students-In-Seat Attendance Rate-External,203,2013-14,All Students,In-Seat Attendance Rate,92,93,External,385
203-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,203,2013-14,Black non-Hispanic,In-Seat Attendance Rate,92,92,External,348
203-2013-14-Female-In-Seat Attendance Rate-External,203,2013-14,Female,In-Seat Attendance Rate,92,93,External,188
203-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,203,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,93,External,368
203-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,203,2013-14,Hispanic / Latino,In-Seat Attendance Rate,85,95,External,15
203-2013-14-Male-In-Seat Attendance Rate-External,203,2013-14,Male,In-Seat Attendance Rate,91,93,External,197
203-2013-14-Special Education-In-Seat Attendance Rate-External,203,2013-14,Special Education,In-Seat Attendance Rate,90,92,External,55
203-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,203,2013-14,White non-Hispanic,In-Seat Attendance Rate,95,96,External,14
204-2013-14-All Students-In-Seat Attendance Rate-External,204,2013-14,All Students,In-Seat Attendance Rate,96,93,External,544
204-2013-14-Asian-In-Seat Attendance Rate-External,204,2013-14,Asian,In-Seat Attendance Rate,97,96,External,37
204-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,204,2013-14,Black non-Hispanic,In-Seat Attendance Rate,96,92,External,46
204-2013-14-Female-In-Seat Attendance Rate-External,204,2013-14,Female,In-Seat Attendance Rate,96,93,External,285
204-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,204,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,96,93,External,364
204-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,204,2013-14,Hispanic / Latino,In-Seat Attendance Rate,96,95,External,393
204-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,204,2013-14,Limited English Proficiency,In-Seat Attendance Rate,95,94,External,13
204-2013-14-Male-In-Seat Attendance Rate-External,204,2013-14,Male,In-Seat Attendance Rate,96,93,External,259
204-2013-14-Special Education-In-Seat Attendance Rate-External,204,2013-14,Special Education,In-Seat Attendance Rate,95,92,External,73
204-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,204,2013-14,White non-Hispanic,In-Seat Attendance Rate,96,96,External,65
205-2013-14-All Students-In-Seat Attendance Rate-External,205,2013-14,All Students,In-Seat Attendance Rate,95,93,External,678
205-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,205,2013-14,Black non-Hispanic,In-Seat Attendance Rate,95,92,External,361
205-2013-14-Female-In-Seat Attendance Rate-External,205,2013-14,Female,In-Seat Attendance Rate,95,93,External,341
205-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,205,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,93,External,623
205-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,205,2013-14,Hispanic / Latino,In-Seat Attendance Rate,95,95,External,277
205-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,205,2013-14,Limited English Proficiency,In-Seat Attendance Rate,95,94,External,12
205-2013-14-Male-In-Seat Attendance Rate-External,205,2013-14,Male,In-Seat Attendance Rate,95,93,External,336
205-2013-14-Multiracial-In-Seat Attendance Rate-External,205,2013-14,Multiracial,In-Seat Attendance Rate,94,95,External,19
205-2013-14-Special Education-In-Seat Attendance Rate-External,205,2013-14,Special Education,In-Seat Attendance Rate,95,92,External,92
205-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,205,2013-14,White non-Hispanic,In-Seat Attendance Rate,95,96,External,16
206-2013-14-All Students-In-Seat Attendance Rate-External,206,2013-14,All Students,In-Seat Attendance Rate,95,93,External,495
206-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,206,2013-14,Black non-Hispanic,In-Seat Attendance Rate,95,92,External,484
206-2013-14-Female-In-Seat Attendance Rate-External,206,2013-14,Female,In-Seat Attendance Rate,94,93,External,235
206-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,206,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,93,External,459
206-2013-14-Male-In-Seat Attendance Rate-External,206,2013-14,Male,In-Seat Attendance Rate,95,93,External,258
206-2013-14-Special Education-In-Seat Attendance Rate-External,206,2013-14,Special Education,In-Seat Attendance Rate,95,92,External,108
209-2013-14-All Students-In-Seat Attendance Rate-External,209,2013-14,All Students,In-Seat Attendance Rate,93,91,External,225
209-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,209,2013-14,Black non-Hispanic,In-Seat Attendance Rate,93,90,External,217
209-2013-14-Female-In-Seat Attendance Rate-External,209,2013-14,Female,In-Seat Attendance Rate,91,91,External,112
209-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,209,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,90,External,194
209-2013-14-Male-In-Seat Attendance Rate-External,209,2013-14,Male,In-Seat Attendance Rate,94,91,External,113
209-2013-14-Special Education-In-Seat Attendance Rate-External,209,2013-14,Special Education,In-Seat Attendance Rate,93,91,External,10
210-2013-14-All Students-In-Seat Attendance Rate-External,210,2013-14,All Students,In-Seat Attendance Rate,92,93,External,451
210-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,210,2013-14,Black non-Hispanic,In-Seat Attendance Rate,92,92,External,427
210-2013-14-Female-In-Seat Attendance Rate-External,210,2013-14,Female,In-Seat Attendance Rate,92,93,External,262
210-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,210,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,92,External,448
210-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,210,2013-14,Hispanic / Latino,In-Seat Attendance Rate,95,95,External,16
210-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,210,2013-14,Limited English Proficiency,In-Seat Attendance Rate,96,94,External,22
210-2013-14-Male-In-Seat Attendance Rate-External,210,2013-14,Male,In-Seat Attendance Rate,93,93,External,189
210-2013-14-Special Education-In-Seat Attendance Rate-External,210,2013-14,Special Education,In-Seat Attendance Rate,92,92,External,28
212-2013-14-All Students-In-Seat Attendance Rate-External,212,2013-14,All Students,In-Seat Attendance Rate,96,93,External,381
212-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,212,2013-14,Black non-Hispanic,In-Seat Attendance Rate,95,92,External,75
212-2013-14-Female-In-Seat Attendance Rate-External,212,2013-14,Female,In-Seat Attendance Rate,96,93,External,189
212-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,212,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,93,External,41
212-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,212,2013-14,Hispanic / Latino,In-Seat Attendance Rate,95,95,External,28
212-2013-14-Male-In-Seat Attendance Rate-External,212,2013-14,Male,In-Seat Attendance Rate,96,93,External,192
212-2013-14-Multiracial-In-Seat Attendance Rate-External,212,2013-14,Multiracial,In-Seat Attendance Rate,95,95,External,24
212-2013-14-Special Education-In-Seat Attendance Rate-External,212,2013-14,Special Education,In-Seat Attendance Rate,95,92,External,34
212-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,212,2013-14,White non-Hispanic,In-Seat Attendance Rate,96,96,External,243
213-2013-14-All Students-In-Seat Attendance Rate-External,213,2013-14,All Students,In-Seat Attendance Rate,95,93,External,774
213-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,213,2013-14,Black non-Hispanic,In-Seat Attendance Rate,95,92,External,243
213-2013-14-Female-In-Seat Attendance Rate-External,213,2013-14,Female,In-Seat Attendance Rate,95,93,External,406
213-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,213,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,92,External,674
213-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,213,2013-14,Hispanic / Latino,In-Seat Attendance Rate,95,95,External,513
213-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,213,2013-14,Limited English Proficiency,In-Seat Attendance Rate,96,94,External,41
213-2013-14-Male-In-Seat Attendance Rate-External,213,2013-14,Male,In-Seat Attendance Rate,95,93,External,367
213-2013-14-Special Education-In-Seat Attendance Rate-External,213,2013-14,Special Education,In-Seat Attendance Rate,94,92,External,74
214-2013-14-All Students-In-Seat Attendance Rate-External,214,2013-14,All Students,In-Seat Attendance Rate,95,93,External,107
214-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,214,2013-14,Black non-Hispanic,In-Seat Attendance Rate,95,92,External,102
214-2013-14-Female-In-Seat Attendance Rate-External,214,2013-14,Female,In-Seat Attendance Rate,94,93,External,50
214-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,214,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,93,External,89
214-2013-14-Male-In-Seat Attendance Rate-External,214,2013-14,Male,In-Seat Attendance Rate,96,93,External,57
216-2013-14-All Students-In-Seat Attendance Rate-External,216,2013-14,All Students,In-Seat Attendance Rate,61,73,External,277
216-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,216,2013-14,Black non-Hispanic,In-Seat Attendance Rate,60,72,External,273
216-2013-14-Female-In-Seat Attendance Rate-External,216,2013-14,Female,In-Seat Attendance Rate,60,72,External,183
216-2013-14-Male-In-Seat Attendance Rate-External,216,2013-14,Male,In-Seat Attendance Rate,64,74,External,94
217-2013-14-All Students-In-Seat Attendance Rate-External,217,2013-14,All Students,In-Seat Attendance Rate,93,94,External,237
217-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,217,2013-14,Black non-Hispanic,In-Seat Attendance Rate,93,93,External,237
217-2013-14-Female-In-Seat Attendance Rate-External,217,2013-14,Female,In-Seat Attendance Rate,94,94,External,97
217-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,217,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,93,External,63
217-2013-14-Male-In-Seat Attendance Rate-External,217,2013-14,Male,In-Seat Attendance Rate,93,94,External,140
217-2013-14-Special Education-In-Seat Attendance Rate-External,217,2013-14,Special Education,In-Seat Attendance Rate,92,93,External,17
218-2013-14-All Students-In-Seat Attendance Rate-External,218,2013-14,All Students,In-Seat Attendance Rate,95,94,External,81
218-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,218,2013-14,Black non-Hispanic,In-Seat Attendance Rate,95,94,External,78
218-2013-14-Female-In-Seat Attendance Rate-External,218,2013-14,Female,In-Seat Attendance Rate,94,95,External,41
218-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,218,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,94,External,72
218-2013-14-Male-In-Seat Attendance Rate-External,218,2013-14,Male,In-Seat Attendance Rate,95,94,External,40
218-2013-14-Special Education-In-Seat Attendance Rate-External,218,2013-14,Special Education,In-Seat Attendance Rate,94,92,External,10
220-2013-14-All Students-In-Seat Attendance Rate-External,220,2013-14,All Students,In-Seat Attendance Rate,95,93,External,412
220-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,220,2013-14,Black non-Hispanic,In-Seat Attendance Rate,95,92,External,366
220-2013-14-Female-In-Seat Attendance Rate-External,220,2013-14,Female,In-Seat Attendance Rate,95,93,External,181
220-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,220,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,92,External,359
220-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,220,2013-14,Hispanic / Latino,In-Seat Attendance Rate,96,95,External,40
220-2013-14-Male-In-Seat Attendance Rate-External,220,2013-14,Male,In-Seat Attendance Rate,95,93,External,231
220-2013-14-Special Education-In-Seat Attendance Rate-External,220,2013-14,Special Education,In-Seat Attendance Rate,94,92,External,100
221-2013-14-All Students-In-Seat Attendance Rate-External,221,2013-14,All Students,In-Seat Attendance Rate,92,93,External,404
221-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,221,2013-14,Black non-Hispanic,In-Seat Attendance Rate,93,92,External,400
221-2013-14-Female-In-Seat Attendance Rate-External,221,2013-14,Female,In-Seat Attendance Rate,93,93,External,191
221-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,221,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,93,External,382
221-2013-14-Male-In-Seat Attendance Rate-External,221,2013-14,Male,In-Seat Attendance Rate,92,93,External,213
221-2013-14-Special Education-In-Seat Attendance Rate-External,221,2013-14,Special Education,In-Seat Attendance Rate,90,92,External,31
222-2013-14-All Students-In-Seat Attendance Rate-External,222,2013-14,All Students,In-Seat Attendance Rate,93,81,External,263
222-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,222,2013-14,Black non-Hispanic,In-Seat Attendance Rate,93,79,External,207
222-2013-14-Female-In-Seat Attendance Rate-External,222,2013-14,Female,In-Seat Attendance Rate,94,82,External,123
222-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,222,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,79,External,94
222-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,222,2013-14,Hispanic / Latino,In-Seat Attendance Rate,92,85,External,53
222-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,222,2013-14,Limited English Proficiency,In-Seat Attendance Rate,96,88,External,26
222-2013-14-Male-In-Seat Attendance Rate-External,222,2013-14,Male,In-Seat Attendance Rate,92,80,External,140
222-2013-14-Special Education-In-Seat Attendance Rate-External,222,2013-14,Special Education,In-Seat Attendance Rate,89,75,External,31
224-2013-14-All Students-In-Seat Attendance Rate-External,224,2013-14,All Students,In-Seat Attendance Rate,95,93,External,329
224-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,224,2013-14,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,225
224-2013-14-Female-In-Seat Attendance Rate-External,224,2013-14,Female,In-Seat Attendance Rate,95,93,External,162
224-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,224,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,95,93,External,315
224-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,224,2013-14,Hispanic / Latino,In-Seat Attendance Rate,96,95,External,90
224-2013-14-Male-In-Seat Attendance Rate-External,224,2013-14,Male,In-Seat Attendance Rate,95,93,External,165
224-2013-14-Special Education-In-Seat Attendance Rate-External,224,2013-14,Special Education,In-Seat Attendance Rate,94,92,External,29
227-2013-14-All Students-In-Seat Attendance Rate-External,227,2013-14,All Students,In-Seat Attendance Rate,93,93,External,470
227-2013-14-Asian-In-Seat Attendance Rate-External,227,2013-14,Asian,In-Seat Attendance Rate,92,96,External,12
227-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,227,2013-14,Black non-Hispanic,In-Seat Attendance Rate,92,92,External,146
227-2013-14-Female-In-Seat Attendance Rate-External,227,2013-14,Female,In-Seat Attendance Rate,93,93,External,225
227-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,227,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,93,External,427
227-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,227,2013-14,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,297
227-2013-14-Male-In-Seat Attendance Rate-External,227,2013-14,Male,In-Seat Attendance Rate,93,93,External,243
227-2013-14-Special Education-In-Seat Attendance Rate-External,227,2013-14,Special Education,In-Seat Attendance Rate,92,92,External,46
227-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,227,2013-14,White non-Hispanic,In-Seat Attendance Rate,96,96,External,10
231-2013-14-All Students-In-Seat Attendance Rate-External,231,2013-14,All Students,In-Seat Attendance Rate,91,93,External,223
231-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,231,2013-14,Black non-Hispanic,In-Seat Attendance Rate,91,92,External,219
231-2013-14-Female-In-Seat Attendance Rate-External,231,2013-14,Female,In-Seat Attendance Rate,91,93,External,101
231-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,231,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,91,93,External,202
231-2013-14-Male-In-Seat Attendance Rate-External,231,2013-14,Male,In-Seat Attendance Rate,92,93,External,122
231-2013-14-Special Education-In-Seat Attendance Rate-External,231,2013-14,Special Education,In-Seat Attendance Rate,92,92,External,37
232-2013-14-All Students-In-Seat Attendance Rate-External,232,2013-14,All Students,In-Seat Attendance Rate,97,94,External,494
232-2013-14-Asian-In-Seat Attendance Rate-External,232,2013-14,Asian,In-Seat Attendance Rate,98,97,External,27
232-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,232,2013-14,Black non-Hispanic,In-Seat Attendance Rate,97,93,External,143
232-2013-14-Female-In-Seat Attendance Rate-External,232,2013-14,Female,In-Seat Attendance Rate,97,94,External,248
232-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,232,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,96,93,External,83
232-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,232,2013-14,Hispanic / Latino,In-Seat Attendance Rate,97,95,External,67
232-2013-14-Male-In-Seat Attendance Rate-External,232,2013-14,Male,In-Seat Attendance Rate,97,94,External,243
232-2013-14-Multiracial-In-Seat Attendance Rate-External,232,2013-14,Multiracial,In-Seat Attendance Rate,97,96,External,40
232-2013-14-Special Education-In-Seat Attendance Rate-External,232,2013-14,Special Education,In-Seat Attendance Rate,97,93,External,38
232-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,232,2013-14,White non-Hispanic,In-Seat Attendance Rate,97,96,External,213
238-2013-14-All Students-In-Seat Attendance Rate-External,238,2013-14,All Students,In-Seat Attendance Rate,96,93,External,320
238-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,238,2013-14,Black non-Hispanic,In-Seat Attendance Rate,96,92,External,318
238-2013-14-Female-In-Seat Attendance Rate-External,238,2013-14,Female,In-Seat Attendance Rate,97,93,External,162
238-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,238,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,96,93,External,297
238-2013-14-Male-In-Seat Attendance Rate-External,238,2013-14,Male,In-Seat Attendance Rate,96,93,External,158
238-2013-14-Special Education-In-Seat Attendance Rate-External,238,2013-14,Special Education,In-Seat Attendance Rate,97,92,External,35
239-2013-14-All Students-In-Seat Attendance Rate-External,239,2013-14,All Students,In-Seat Attendance Rate,92,93,External,349
239-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,239,2013-14,Black non-Hispanic,In-Seat Attendance Rate,91,92,External,241
239-2013-14-Female-In-Seat Attendance Rate-External,239,2013-14,Female,In-Seat Attendance Rate,93,93,External,149
239-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,239,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,93,External,314
239-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,239,2013-14,Hispanic / Latino,In-Seat Attendance Rate,94,95,External,70
239-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,239,2013-14,Limited English Proficiency,In-Seat Attendance Rate,93,94,External,11
239-2013-14-Male-In-Seat Attendance Rate-External,239,2013-14,Male,In-Seat Attendance Rate,92,93,External,198
239-2013-14-Special Education-In-Seat Attendance Rate-External,239,2013-14,Special Education,In-Seat Attendance Rate,91,92,External,92
239-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,239,2013-14,White non-Hispanic,In-Seat Attendance Rate,95,96,External,22
246-2013-14-All Students-In-Seat Attendance Rate-External,246,2013-14,All Students,In-Seat Attendance Rate,97,92,External,446
246-2013-14-Asian-In-Seat Attendance Rate-External,246,2013-14,Asian,In-Seat Attendance Rate,98,97,External,34
246-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,246,2013-14,Black non-Hispanic,In-Seat Attendance Rate,97,91,External,273
246-2013-14-Female-In-Seat Attendance Rate-External,246,2013-14,Female,In-Seat Attendance Rate,97,92,External,222
246-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,246,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,97,92,External,216
246-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,246,2013-14,Hispanic / Latino,In-Seat Attendance Rate,98,95,External,66
246-2013-14-Male-In-Seat Attendance Rate-External,246,2013-14,Male,In-Seat Attendance Rate,97,92,External,224
246-2013-14-Multiracial-In-Seat Attendance Rate-External,246,2013-14,Multiracial,In-Seat Attendance Rate,97,94,External,10
246-2013-14-Special Education-In-Seat Attendance Rate-External,246,2013-14,Special Education,In-Seat Attendance Rate,96,90,External,57
246-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,246,2013-14,White non-Hispanic,In-Seat Attendance Rate,97,95,External,60
247-2013-14-All Students-In-Seat Attendance Rate-External,247,2013-14,All Students,In-Seat Attendance Rate,90,93,External,333
247-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,247,2013-14,Black non-Hispanic,In-Seat Attendance Rate,90,92,External,329
247-2013-14-Female-In-Seat Attendance Rate-External,247,2013-14,Female,In-Seat Attendance Rate,91,93,External,161
247-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,247,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,90,93,External,310
247-2013-14-Male-In-Seat Attendance Rate-External,247,2013-14,Male,In-Seat Attendance Rate,89,93,External,172
247-2013-14-Special Education-In-Seat Attendance Rate-External,247,2013-14,Special Education,In-Seat Attendance Rate,89,92,External,62
249-2013-14-All Students-In-Seat Attendance Rate-External,249,2013-14,All Students,In-Seat Attendance Rate,94,93,External,698
249-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,249,2013-14,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,683
249-2013-14-Female-In-Seat Attendance Rate-External,249,2013-14,Female,In-Seat Attendance Rate,95,93,External,360
249-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,249,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,93,External,648
249-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,249,2013-14,Hispanic / Latino,In-Seat Attendance Rate,95,95,External,14
249-2013-14-Male-In-Seat Attendance Rate-External,249,2013-14,Male,In-Seat Attendance Rate,93,93,External,337
249-2013-14-Special Education-In-Seat Attendance Rate-External,249,2013-14,Special Education,In-Seat Attendance Rate,94,92,External,96
251-2013-14-All Students-In-Seat Attendance Rate-External,251,2013-14,All Students,In-Seat Attendance Rate,92,93,External,351
