Key,School_Code,School_Year,Student_Group,Metric,SchoolScore,AverageScore,ReportType,NSize
407-2013-14-Male-In-Seat Attendance Rate-External,407,2013-14,Male,In-Seat Attendance Rate,89,92,External,194
407-2013-14-Special Education-In-Seat Attendance Rate-External,407,2013-14,Special Education,In-Seat Attendance Rate,89,90,External,88
409-2013-14-Asian-In-Seat Attendance Rate-External,409,2013-14,Asian,In-Seat Attendance Rate,98,96,External,31
409-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,409,2013-14,Black non-Hispanic,In-Seat Attendance Rate,94,92,External,223
409-2013-14-Female-In-Seat Attendance Rate-External,409,2013-14,Female,In-Seat Attendance Rate,94,93,External,179
409-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,409,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,92,External,172
409-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,409,2013-14,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,46
409-2013-14-Male-In-Seat Attendance Rate-External,409,2013-14,Male,In-Seat Attendance Rate,95,93,External,197
409-2013-14-Multiracial-In-Seat Attendance Rate-External,409,2013-14,Multiracial,In-Seat Attendance Rate,96,95,External,17
409-2013-14-Special Education-In-Seat Attendance Rate-External,409,2013-14,Special Education,In-Seat Attendance Rate,93,92,External,39
409-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,409,2013-14,White non-Hispanic,In-Seat Attendance Rate,96,96,External,56
413-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,413,2013-14,Black non-Hispanic,In-Seat Attendance Rate,89,91,External,791
413-2013-14-Female-In-Seat Attendance Rate-External,413,2013-14,Female,In-Seat Attendance Rate,89,92,External,372
413-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,413,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,89,92,External,720
413-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,413,2013-14,Hispanic / Latino,In-Seat Attendance Rate,91,95,External,16
413-2013-14-Male-In-Seat Attendance Rate-External,413,2013-14,Male,In-Seat Attendance Rate,89,92,External,440
413-2013-14-Special Education-In-Seat Attendance Rate-External,413,2013-14,Special Education,In-Seat Attendance Rate,91,90,External,187
416-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,416,2013-14,Black non-Hispanic,In-Seat Attendance Rate,87,91,External,361
416-2013-14-Female-In-Seat Attendance Rate-External,416,2013-14,Female,In-Seat Attendance Rate,87,92,External,187
416-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,416,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,87,92,External,339
416-2013-14-Male-In-Seat Attendance Rate-External,416,2013-14,Male,In-Seat Attendance Rate,86,92,External,177
416-2013-14-Special Education-In-Seat Attendance Rate-External,416,2013-14,Special Education,In-Seat Attendance Rate,85,90,External,84
417-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,417,2013-14,Black non-Hispanic,In-Seat Attendance Rate,92,91,External,539
417-2013-14-Female-In-Seat Attendance Rate-External,417,2013-14,Female,In-Seat Attendance Rate,93,92,External,251
417-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,417,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,92,External,472
417-2013-14-Male-In-Seat Attendance Rate-External,417,2013-14,Male,In-Seat Attendance Rate,91,92,External,297
417-2013-14-Special Education-In-Seat Attendance Rate-External,417,2013-14,Special Education,In-Seat Attendance Rate,92,90,External,113
421-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,421,2013-14,Black non-Hispanic,In-Seat Attendance Rate,90,91,External,651
421-2013-14-Female-In-Seat Attendance Rate-External,421,2013-14,Female,In-Seat Attendance Rate,90,92,External,317
421-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,421,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,90,92,External,624
421-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,421,2013-14,Hispanic / Latino,In-Seat Attendance Rate,93,95,External,20
421-2013-14-Male-In-Seat Attendance Rate-External,421,2013-14,Male,In-Seat Attendance Rate,90,92,External,357
421-2013-14-Special Education-In-Seat Attendance Rate-External,421,2013-14,Special Education,In-Seat Attendance Rate,87,90,External,130
427-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,427,2013-14,Black non-Hispanic,In-Seat Attendance Rate,88,91,External,396
427-2013-14-Female-In-Seat Attendance Rate-External,427,2013-14,Female,In-Seat Attendance Rate,89,92,External,193
427-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,427,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,88,92,External,364
427-2013-14-Male-In-Seat Attendance Rate-External,427,2013-14,Male,In-Seat Attendance Rate,87,92,External,208
427-2013-14-Special Education-In-Seat Attendance Rate-External,427,2013-14,Special Education,In-Seat Attendance Rate,87,90,External,80
428-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,428,2013-14,Black non-Hispanic,In-Seat Attendance Rate,93,91,External,431
428-2013-14-Female-In-Seat Attendance Rate-External,428,2013-14,Female,In-Seat Attendance Rate,94,92,External,256
428-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,428,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,92,92,External,281
428-2013-14-Male-In-Seat Attendance Rate-External,428,2013-14,Male,In-Seat Attendance Rate,93,92,External,239
428-2013-14-Special Education-In-Seat Attendance Rate-External,428,2013-14,Special Education,In-Seat Attendance Rate,92,90,External,57
428-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,428,2013-14,White non-Hispanic,In-Seat Attendance Rate,96,95,External,48
433-2013-14-Asian-In-Seat Attendance Rate-External,433,2013-14,Asian,In-Seat Attendance Rate,98,97,External,14
433-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,433,2013-14,Black non-Hispanic,In-Seat Attendance Rate,86,91,External,334
433-2013-14-Female-In-Seat Attendance Rate-External,433,2013-14,Female,In-Seat Attendance Rate,88,92,External,199
433-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,433,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,88,92,External,354
433-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,433,2013-14,Hispanic / Latino,In-Seat Attendance Rate,92,95,External,25
433-2013-14-Male-In-Seat Attendance Rate-External,433,2013-14,Male,In-Seat Attendance Rate,87,92,External,181
433-2013-14-Special Education-In-Seat Attendance Rate-External,433,2013-14,Special Education,In-Seat Attendance Rate,84,90,External,79
435-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,435,2013-14,Black non-Hispanic,In-Seat Attendance Rate,93,91,External,220
435-2013-14-Female-In-Seat Attendance Rate-External,435,2013-14,Female,In-Seat Attendance Rate,93,92,External,121
435-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,435,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,93,92,External,191
435-2013-14-Male-In-Seat Attendance Rate-External,435,2013-14,Male,In-Seat Attendance Rate,93,92,External,109
435-2013-14-Special Education-In-Seat Attendance Rate-External,435,2013-14,Special Education,In-Seat Attendance Rate,92,90,External,60
442-2013-14-Asian-In-Seat Attendance Rate-External,442,2013-14,Asian,In-Seat Attendance Rate,94,92,External,31
442-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,442,2013-14,Black non-Hispanic,In-Seat Attendance Rate,86,84,External,467
442-2013-14-Female-In-Seat Attendance Rate-External,442,2013-14,Female,In-Seat Attendance Rate,87,86,External,754
442-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,442,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,88,84,External,1156
442-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,442,2013-14,Hispanic / Latino,In-Seat Attendance Rate,88,88,External,940
442-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,442,2013-14,Limited English Proficiency,In-Seat Attendance Rate,92,89,External,71
442-2013-14-Male-In-Seat Attendance Rate-External,442,2013-14,Male,In-Seat Attendance Rate,88,85,External,707
442-2013-14-Special Education-In-Seat Attendance Rate-External,442,2013-14,Special Education,In-Seat Attendance Rate,86,81,External,142
442-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,442,2013-14,White non-Hispanic,In-Seat Attendance Rate,83,91,External,14
450-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,450,2013-14,Black non-Hispanic,In-Seat Attendance Rate,58,78,External,1236
450-2013-14-Female-In-Seat Attendance Rate-External,450,2013-14,Female,In-Seat Attendance Rate,58,79,External,605
450-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,450,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,58,77,External,1003
450-2013-14-Male-In-Seat Attendance Rate-External,450,2013-14,Male,In-Seat Attendance Rate,59,79,External,641
450-2013-14-Special Education-In-Seat Attendance Rate-External,450,2013-14,Special Education,In-Seat Attendance Rate,52,76,External,339
452-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,452,2013-14,Black non-Hispanic,In-Seat Attendance Rate,63,78,External,1177
452-2013-14-Female-In-Seat Attendance Rate-External,452,2013-14,Female,In-Seat Attendance Rate,63,79,External,562
452-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,452,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,63,77,External,980
452-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,452,2013-14,Hispanic / Latino,In-Seat Attendance Rate,68,79,External,10
452-2013-14-Male-In-Seat Attendance Rate-External,452,2013-14,Male,In-Seat Attendance Rate,63,79,External,634
452-2013-14-Special Education-In-Seat Attendance Rate-External,452,2013-14,Special Education,In-Seat Attendance Rate,58,76,External,341
454-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,454,2013-14,Black non-Hispanic,In-Seat Attendance Rate,69,83,External,665
454-2013-14-Female-In-Seat Attendance Rate-External,454,2013-14,Female,In-Seat Attendance Rate,72,84,External,416
454-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,454,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,72,83,External,852
454-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,454,2013-14,Hispanic / Latino,In-Seat Attendance Rate,77,84,External,369
454-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,454,2013-14,Limited English Proficiency,In-Seat Attendance Rate,86,85,External,93
454-2013-14-Male-In-Seat Attendance Rate-External,454,2013-14,Male,In-Seat Attendance Rate,72,84,External,672
454-2013-14-Special Education-In-Seat Attendance Rate-External,454,2013-14,Special Education,In-Seat Attendance Rate,69,82,External,266
454-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,454,2013-14,White non-Hispanic,In-Seat Attendance Rate,79,91,External,40
455-2013-14-Asian-In-Seat Attendance Rate-External,455,2013-14,Asian,In-Seat Attendance Rate,71,85,External,14
455-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,455,2013-14,Black non-Hispanic,In-Seat Attendance Rate,81,78,External,543
455-2013-14-Female-In-Seat Attendance Rate-External,455,2013-14,Female,In-Seat Attendance Rate,80,79,External,274
455-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,455,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,81,77,External,546
455-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,455,2013-14,Hispanic / Latino,In-Seat Attendance Rate,80,79,External,98
455-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,455,2013-14,Limited English Proficiency,In-Seat Attendance Rate,93,80,External,16
455-2013-14-Male-In-Seat Attendance Rate-External,455,2013-14,Male,In-Seat Attendance Rate,81,79,External,388
455-2013-14-Special Education-In-Seat Attendance Rate-External,455,2013-14,Special Education,In-Seat Attendance Rate,78,76,External,158
456-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,456,2013-14,Black non-Hispanic,In-Seat Attendance Rate,59,72,External,989
456-2013-14-Female-In-Seat Attendance Rate-External,456,2013-14,Female,In-Seat Attendance Rate,58,72,External,677
456-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,456,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,56,73,External,522
456-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,456,2013-14,Hispanic / Latino,In-Seat Attendance Rate,61,74,External,198
456-2013-14-Male-In-Seat Attendance Rate-External,456,2013-14,Male,In-Seat Attendance Rate,60,74,External,523
456-2013-14-Special Education-In-Seat Attendance Rate-External,456,2013-14,Special Education,In-Seat Attendance Rate,33,83,External,47
457-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,457,2013-14,Black non-Hispanic,In-Seat Attendance Rate,76,78,External,1047
457-2013-14-Female-In-Seat Attendance Rate-External,457,2013-14,Female,In-Seat Attendance Rate,76,79,External,493
457-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,457,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,76,77,External,949
457-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,457,2013-14,Hispanic / Latino,In-Seat Attendance Rate,66,79,External,18
457-2013-14-Male-In-Seat Attendance Rate-External,457,2013-14,Male,In-Seat Attendance Rate,75,79,External,591
457-2013-14-Special Education-In-Seat Attendance Rate-External,457,2013-14,Special Education,In-Seat Attendance Rate,74,76,External,277
457-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,457,2013-14,White non-Hispanic,In-Seat Attendance Rate,77,88,External,12
458-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,458,2013-14,Black non-Hispanic,In-Seat Attendance Rate,94,79,External,639
458-2013-14-Female-In-Seat Attendance Rate-External,458,2013-14,Female,In-Seat Attendance Rate,94,81,External,398
458-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,458,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,94,78,External,405
458-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,458,2013-14,Hispanic / Latino,In-Seat Attendance Rate,94,83,External,36
458-2013-14-Male-In-Seat Attendance Rate-External,458,2013-14,Male,In-Seat Attendance Rate,95,80,External,299
458-2013-14-Multiracial-In-Seat Attendance Rate-External,458,2013-14,Multiracial,In-Seat Attendance Rate,95,87,External,14
459-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,459,2013-14,Black non-Hispanic,In-Seat Attendance Rate,72,78,External,473
459-2013-14-Female-In-Seat Attendance Rate-External,459,2013-14,Female,In-Seat Attendance Rate,74,79,External,271
459-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,459,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,72,77,External,544
459-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,459,2013-14,Hispanic / Latino,In-Seat Attendance Rate,72,79,External,188
459-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,459,2013-14,Limited English Proficiency,In-Seat Attendance Rate,71,80,External,32
459-2013-14-Male-In-Seat Attendance Rate-External,459,2013-14,Male,In-Seat Attendance Rate,71,79,External,405
459-2013-14-Special Education-In-Seat Attendance Rate-External,459,2013-14,Special Education,In-Seat Attendance Rate,66,76,External,182
462-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,462,2013-14,Black non-Hispanic,In-Seat Attendance Rate,73,76,External,1646
462-2013-14-Female-In-Seat Attendance Rate-External,462,2013-14,Female,In-Seat Attendance Rate,74,77,External,1132
462-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,462,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,56,75,External,304
462-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,462,2013-14,Hispanic / Latino,In-Seat Attendance Rate,77,77,External,22
462-2013-14-Male-In-Seat Attendance Rate-External,462,2013-14,Male,In-Seat Attendance Rate,70,77,External,542
462-2013-14-Special Education-In-Seat Attendance Rate-External,462,2013-14,Special Education,In-Seat Attendance Rate,42,76,External,54
463-2013-14-Asian-In-Seat Attendance Rate-External,463,2013-14,Asian,In-Seat Attendance Rate,88,85,External,137
463-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,463,2013-14,Black non-Hispanic,In-Seat Attendance Rate,80,78,External,900
463-2013-14-Female-In-Seat Attendance Rate-External,463,2013-14,Female,In-Seat Attendance Rate,84,79,External,885
463-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,463,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,78,77,External,576
463-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,463,2013-14,Hispanic / Latino,In-Seat Attendance Rate,80,79,External,357
463-2013-14-Limited English Proficiency-In-Seat Attendance Rate-External,463,2013-14,Limited English Proficiency,In-Seat Attendance Rate,81,80,External,21
463-2013-14-Male-In-Seat Attendance Rate-External,463,2013-14,Male,In-Seat Attendance Rate,81,79,External,1038
463-2013-14-Multiracial-In-Seat Attendance Rate-External,463,2013-14,Multiracial,In-Seat Attendance Rate,85,86,External,68
463-2013-14-Special Education-In-Seat Attendance Rate-External,463,2013-14,Special Education,In-Seat Attendance Rate,73,76,External,218
463-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,463,2013-14,White non-Hispanic,In-Seat Attendance Rate,87,87,External,452
464-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,464,2013-14,Black non-Hispanic,In-Seat Attendance Rate,65,78,External,1088
464-2013-14-Female-In-Seat Attendance Rate-External,464,2013-14,Female,In-Seat Attendance Rate,64,79,External,467
464-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,464,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,65,77,External,947
464-2013-14-Male-In-Seat Attendance Rate-External,464,2013-14,Male,In-Seat Attendance Rate,65,79,External,628
464-2013-14-Special Education-In-Seat Attendance Rate-External,464,2013-14,Special Education,In-Seat Attendance Rate,64,76,External,285
465-2013-14-Asian-In-Seat Attendance Rate-External,465,2013-14,Asian,In-Seat Attendance Rate,93,,External,12
465-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,465,2013-14,Black non-Hispanic,In-Seat Attendance Rate,86,,External,1072
465-2013-14-Female-In-Seat Attendance Rate-External,465,2013-14,Female,In-Seat Attendance Rate,86,,External,350
465-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,465,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,85,,External,55
465-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,465,2013-14,Hispanic / Latino,In-Seat Attendance Rate,90,,External,43
465-2013-14-Male-In-Seat Attendance Rate-External,465,2013-14,Male,In-Seat Attendance Rate,87,,External,907
465-2013-14-Special Education-In-Seat Attendance Rate-External,465,2013-14,Special Education,In-Seat Attendance Rate,87,,External,1122
465-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,465,2013-14,White non-Hispanic,In-Seat Attendance Rate,93,,External,126
466-2013-14-Asian-In-Seat Attendance Rate-External,466,2013-14,Asian,In-Seat Attendance Rate,90,85,External,30
466-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,466,2013-14,Black non-Hispanic,In-Seat Attendance Rate,88,78,External,253
466-2013-14-Female-In-Seat Attendance Rate-External,466,2013-14,Female,In-Seat Attendance Rate,87,79,External,353
466-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,466,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,88,77,External,119
466-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,466,2013-14,Hispanic / Latino,In-Seat Attendance Rate,88,79,External,60
466-2013-14-Male-In-Seat Attendance Rate-External,466,2013-14,Male,In-Seat Attendance Rate,88,79,External,240
466-2013-14-Multiracial-In-Seat Attendance Rate-External,466,2013-14,Multiracial,In-Seat Attendance Rate,87,86,External,39
466-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,466,2013-14,White non-Hispanic,In-Seat Attendance Rate,87,87,External,210
467-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,467,2013-14,Black non-Hispanic,In-Seat Attendance Rate,65,78,External,904
467-2013-14-Female-In-Seat Attendance Rate-External,467,2013-14,Female,In-Seat Attendance Rate,67,79,External,431
467-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,467,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,66,77,External,791
467-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,467,2013-14,Hispanic / Latino,In-Seat Attendance Rate,66,79,External,23
467-2013-14-Male-In-Seat Attendance Rate-External,467,2013-14,Male,In-Seat Attendance Rate,64,79,External,499
467-2013-14-Special Education-In-Seat Attendance Rate-External,467,2013-14,Special Education,In-Seat Attendance Rate,59,76,External,246
471-2013-14-Asian-In-Seat Attendance Rate-External,471,2013-14,Asian,In-Seat Attendance Rate,87,88,External,15
471-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,471,2013-14,Black non-Hispanic,In-Seat Attendance Rate,87,79,External,419
471-2013-14-Female-In-Seat Attendance Rate-External,471,2013-14,Female,In-Seat Attendance Rate,87,81,External,378
471-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,471,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,86,78,External,221
471-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,471,2013-14,Hispanic / Latino,In-Seat Attendance Rate,85,83,External,54
471-2013-14-Male-In-Seat Attendance Rate-External,471,2013-14,Male,In-Seat Attendance Rate,86,80,External,173
471-2013-14-Multiracial-In-Seat Attendance Rate-External,471,2013-14,Multiracial,In-Seat Attendance Rate,88,87,External,11
471-2013-14-Special Education-In-Seat Attendance Rate-External,471,2013-14,Special Education,In-Seat Attendance Rate,86,75,External,29
471-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,471,2013-14,White non-Hispanic,In-Seat Attendance Rate,87,88,External,52
472-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,472,2013-14,Black non-Hispanic,In-Seat Attendance Rate,100,,External,226
472-2013-14-Female-In-Seat Attendance Rate-External,472,2013-14,Female,In-Seat Attendance Rate,100,,External,70
472-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,472,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,100,,External,40
472-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,472,2013-14,Hispanic / Latino,In-Seat Attendance Rate,100,,External,13
472-2013-14-Male-In-Seat Attendance Rate-External,472,2013-14,Male,In-Seat Attendance Rate,100,,External,175
472-2013-14-Special Education-In-Seat Attendance Rate-External,472,2013-14,Special Education,In-Seat Attendance Rate,100,,External,169
474-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,474,2013-14,Black non-Hispanic,In-Seat Attendance Rate,52,79,External,396
474-2013-14-Female-In-Seat Attendance Rate-External,474,2013-14,Female,In-Seat Attendance Rate,48,81,External,193
474-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,474,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,52,78,External,345
474-2013-14-Male-In-Seat Attendance Rate-External,474,2013-14,Male,In-Seat Attendance Rate,56,80,External,219
474-2013-14-Special Education-In-Seat Attendance Rate-External,474,2013-14,Special Education,In-Seat Attendance Rate,51,75,External,66
478-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,478,2013-14,Black non-Hispanic,In-Seat Attendance Rate,87,79,External,342
478-2013-14-Female-In-Seat Attendance Rate-External,478,2013-14,Female,In-Seat Attendance Rate,86,81,External,136
478-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,478,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,86,78,External,258
478-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,478,2013-14,Hispanic / Latino,In-Seat Attendance Rate,86,83,External,17
478-2013-14-Male-In-Seat Attendance Rate-External,478,2013-14,Male,In-Seat Attendance Rate,87,80,External,230
478-2013-14-Special Education-In-Seat Attendance Rate-External,478,2013-14,Special Education,In-Seat Attendance Rate,85,75,External,45
861-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,861,2013-14,Black non-Hispanic,In-Seat Attendance Rate,96,84,External,857
861-2013-14-Female-In-Seat Attendance Rate-External,861,2013-14,Female,In-Seat Attendance Rate,97,86,External,233
861-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,861,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,96,84,External,532
861-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,861,2013-14,Hispanic / Latino,In-Seat Attendance Rate,96,88,External,31
861-2013-14-Male-In-Seat Attendance Rate-External,861,2013-14,Male,In-Seat Attendance Rate,95,85,External,661
861-2013-14-Special Education-In-Seat Attendance Rate-External,861,2013-14,Special Education,In-Seat Attendance Rate,95,81,External,309
884-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,884,2013-14,Black non-Hispanic,In-Seat Attendance Rate,48,79,External,528
884-2013-14-Female-In-Seat Attendance Rate-External,884,2013-14,Female,In-Seat Attendance Rate,47,81,External,312
884-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,884,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,47,78,External,453
884-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,884,2013-14,Hispanic / Latino,In-Seat Attendance Rate,50,83,External,20
884-2013-14-Male-In-Seat Attendance Rate-External,884,2013-14,Male,In-Seat Attendance Rate,48,80,External,242
884-2013-14-Special Education-In-Seat Attendance Rate-External,884,2013-14,Special Education,In-Seat Attendance Rate,44,75,External,36
943-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,943,2013-14,Black non-Hispanic,In-Seat Attendance Rate,92,92,External,42
943-2013-14-Female-In-Seat Attendance Rate-External,943,2013-14,Female,In-Seat Attendance Rate,95,93,External,107
943-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,943,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,90,92,External,26
943-2013-14-Hispanic / Latino-In-Seat Attendance Rate-External,943,2013-14,Hispanic / Latino,In-Seat Attendance Rate,96,94,External,12
943-2013-14-Male-In-Seat Attendance Rate-External,943,2013-14,Male,In-Seat Attendance Rate,96,93,External,108
943-2013-14-Multiracial-In-Seat Attendance Rate-External,943,2013-14,Multiracial,In-Seat Attendance Rate,97,95,External,13
943-2013-14-Special Education-In-Seat Attendance Rate-External,943,2013-14,Special Education,In-Seat Attendance Rate,91,92,External,28
943-2013-14-White non-Hispanic-In-Seat Attendance Rate-External,943,2013-14,White non-Hispanic,In-Seat Attendance Rate,96,96,External,143
947-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,947,2013-14,Black non-Hispanic,In-Seat Attendance Rate,63,,External,204
947-2013-14-Female-In-Seat Attendance Rate-External,947,2013-14,Female,In-Seat Attendance Rate,62,,External,88
947-2013-14-Free or Reduced Price Lunch-In-Seat Attendance Rate-External,947,2013-14,Free or Reduced Price Lunch,In-Seat Attendance Rate,63,,External,203
947-2013-14-Male-In-Seat Attendance Rate-External,947,2013-14,Male,In-Seat Attendance Rate,64,,External,125
947-2013-14-Special Education-In-Seat Attendance Rate-External,947,2013-14,Special Education,In-Seat Attendance Rate,73,,External,38
948-2013-14-Black non-Hispanic-In-Seat Attendance Rate-External,948,2013-14,Black non-Hispanic,In-Seat Attendance Rate,100,,External,77
948-2013-14-Female-In-Seat Attendance Rate-External,948,2013-14,Female,In-Seat Attendance Rate,100,,External,33
948-2013-14-Male-In-Seat Attendance Rate-External,948,2013-14,Male,In-Seat Attendance Rate,100,,External,46
948-2013-14-Special Education-In-Seat Attendance Rate-External,948,2013-14,Special Education,In-Seat Attendance Rate,100,,External,21
